t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1784885744456446976,1784885748017608960,1784885748051052456,18,52:04:df:14:fa:1a,iPhone moe b,-45.0,2437.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:f4:54,CESI_Iot,-73.0,2427.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:e5:70,CESI_Corp,-49.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:e5:71,CESI_HotSpot,-51.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:e5:72,CESI_Robots,-51.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:e5:73,CESI_Recherche,-51.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:e5:74,CESI_Iot,-51.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:91:c0,CESI_Corp,-52.0,2472.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:91:c1,CESI_HotSpot,-52.0,2472.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:91:c2,CESI_Robots,-52.0,2472.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:91:c3,CESI_Recherche,-52.0,2472.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:91:c4,CESI_Iot,-52.0,2472.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a0:d2:d0,CESI_Corp,-81.0,5540.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-81.0,5540.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a0:d2:d2,CESI_Robots,-82.0,5540.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a0:d2:d3,CESI_Recherche,-81.0,5540.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a0:d2:d4,CESI_Iot,-81.0,5540.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:f4:50,CESI_Corp,-69.0,5580.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:f4:51,CESI_HotSpot,-69.0,5580.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:f4:52,CESI_Robots,-69.0,5580.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:f4:53,CESI_Recherche,-69.0,5580.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:f4:54,CESI_Iot,-69.0,5580.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:e5:70,CESI_Corp,-37.0,5640.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:e5:71,CESI_HotSpot,-37.0,5640.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:e5:72,CESI_Robots,-38.0,5640.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:e5:73,CESI_Recherche,-38.0,5640.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:e5:74,CESI_Iot,-38.0,5640.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:91:c0,CESI_Corp,-56.0,5660.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:91:c1,CESI_HotSpot,-56.0,5660.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:91:c2,CESI_Robots,-56.0,5660.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:91:c3,CESI_Recherche,-56.0,5660.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:91:c4,CESI_Iot,-56.0,5660.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:60:d2:d2,CESI_Robots,-71.0,2457.0,8196
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:f4:50,CESI_Corp,-74.0,2427.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:f4:51,CESI_HotSpot,-68.0,2427.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:f4:52,CESI_Robots,-69.0,2427.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:61:f4:53,CESI_Recherche,-72.0,2427.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,2c:5a:0f:e5:7f:ef,eduspot,-80.0,5280.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:60:d2:d3,CESI_Recherche,-70.0,2457.0,8196
1784885744456446976,1784885748017608960,1784885748051052456,18,2c:5a:0f:e5:7f:e0,eduspot,-58.0,2412.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-74.0,2437.0,20600
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:60:d2:d0,CESI_Corp,-68.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:60:d2:d1,CESI_HotSpot,-67.0,2457.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,2c:5a:0f:e5:7f:ee,eduroam,-81.0,5280.0,0
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:60:d2:d4,CESI_Iot,-69.0,2457.0,8196
1784885744456446976,1784885748017608960,1784885748051052456,18,7c:26:64:69:50:04,,-80.0,2462.0,24704
1784885744456446976,1784885748017608960,1784885748051052456,18,7c:26:64:69:50:05,,-91.0,5320.0,20600
1784885744456446976,1784885748017608960,1784885748051052456,18,be:0f:f3:38:12:57,DIRECT-57-HP OfficeJet Pro 8020,-79.0,2437.0,20600
1784885744456446976,1784885748017608960,1784885748051052456,18,d4:bd:4f:a1:a9:73,CESI_Recherche,-91.0,5500.0,20600
1784885744456446976,1784885748017608960,1784885748051052456,18,8e:97:ea:a4:87:85,,-85.0,5200.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,2c:5a:0f:e5:7f:e1,eduroam,-61.0,2412.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,52:04:df:14:fa:1a,iPhone moe b,-47.0,2437.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:f4:54,CESI_Iot,-73.0,2427.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:e5:70,CESI_Corp,-49.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:e5:71,CESI_HotSpot,-51.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:e5:72,CESI_Robots,-38.0,2457.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:e5:73,CESI_Recherche,-51.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:e5:74,CESI_Iot,-51.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:91:c0,CESI_Corp,-62.0,2472.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:91:c1,CESI_HotSpot,-62.0,2472.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:91:c2,CESI_Robots,-62.0,2472.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:91:c3,CESI_Recherche,-60.0,2472.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:91:c4,CESI_Iot,-61.0,2472.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a0:d2:d0,CESI_Corp,-83.0,5540.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-84.0,5540.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a0:d2:d2,CESI_Robots,-83.0,5540.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a0:d2:d3,CESI_Recherche,-84.0,5540.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a0:d2:d4,CESI_Iot,-85.0,5540.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:f4:50,CESI_Corp,-68.0,5580.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:f4:51,CESI_HotSpot,-68.0,5580.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:f4:52,CESI_Robots,-68.0,5580.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:f4:53,CESI_Recherche,-68.0,5580.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:f4:54,CESI_Iot,-68.0,5580.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:e5:70,CESI_Corp,-34.0,5640.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:e5:71,CESI_HotSpot,-34.0,5640.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:e5:72,CESI_Robots,-34.0,5640.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:e5:73,CESI_Recherche,-34.0,5640.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:e5:74,CESI_Iot,-34.0,5640.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:91:c0,CESI_Corp,-57.0,5660.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:91:c1,CESI_HotSpot,-57.0,5660.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:91:c2,CESI_Robots,-57.0,5660.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:91:c3,CESI_Recherche,-57.0,5660.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:91:c4,CESI_Iot,-57.0,5660.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:60:d2:d2,CESI_Robots,-71.0,2457.0,12300
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:f4:50,CESI_Corp,-74.0,2427.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:f4:51,CESI_HotSpot,-57.0,2427.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:f4:52,CESI_Robots,-56.0,2427.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:61:f4:53,CESI_Recherche,-72.0,2427.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,2c:5a:0f:e5:7f:ef,eduspot,-81.0,5280.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:60:d2:d3,CESI_Recherche,-70.0,2457.0,12300
1784885748554696960,1784885752119543040,1784885752152386038,19,2c:5a:0f:e5:7f:e0,eduspot,-61.0,2412.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-62.0,2437.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:60:d2:d0,CESI_Corp,-68.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:60:d2:d1,CESI_HotSpot,-67.0,2457.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,2c:5a:0f:e5:7f:ee,eduroam,-82.0,5280.0,0
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:60:d2:d4,CESI_Iot,-69.0,2457.0,12300
1784885748554696960,1784885752119543040,1784885752152386038,19,7c:26:64:69:50:04,,-80.0,2462.0,28808
1784885748554696960,1784885752119543040,1784885752152386038,19,7c:26:64:69:50:05,,-91.0,5320.0,24704
1784885748554696960,1784885752119543040,1784885752152386038,19,be:0f:f3:38:12:57,DIRECT-57-HP OfficeJet Pro 8020,-79.0,2437.0,24704
1784885748554696960,1784885752119543040,1784885752152386038,19,d4:bd:4f:a1:a9:73,CESI_Recherche,-91.0,5500.0,24704
1784885748554696960,1784885752119543040,1784885752152386038,19,8e:97:ea:a4:87:85,,-85.0,5200.0,4104
1784885748554696960,1784885752119543040,1784885752152386038,19,8e:97:ea:a4:87:81,,-78.0,2412.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,2c:5a:0f:e5:7f:e1,eduroam,-65.0,2412.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,52:04:df:14:fa:1a,iPhone moe b,-40.0,2437.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:f4:54,CESI_Iot,-72.0,2427.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:e5:70,CESI_Corp,-42.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:e5:71,CESI_HotSpot,-42.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:e5:72,CESI_Robots,-42.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:e5:73,CESI_Recherche,-42.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:e5:74,CESI_Iot,-41.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:91:c0,CESI_Corp,-62.0,2472.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:91:c1,CESI_HotSpot,-62.0,2472.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:91:c2,CESI_Robots,-61.0,2472.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:91:c3,CESI_Recherche,-61.0,2472.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:91:c4,CESI_Iot,-62.0,2472.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a0:d2:d0,CESI_Corp,-84.0,5540.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-84.0,5540.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a0:d2:d2,CESI_Robots,-84.0,5540.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a0:d2:d3,CESI_Recherche,-84.0,5540.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a0:d2:d4,CESI_Iot,-84.0,5540.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:f4:50,CESI_Corp,-74.0,5580.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:f4:51,CESI_HotSpot,-74.0,5580.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:f4:52,CESI_Robots,-74.0,5580.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:f4:53,CESI_Recherche,-73.0,5580.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:f4:54,CESI_Iot,-74.0,5580.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:e5:70,CESI_Corp,-39.0,5640.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:e5:71,CESI_HotSpot,-39.0,5640.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:e5:72,CESI_Robots,-39.0,5640.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:e5:73,CESI_Recherche,-39.0,5640.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:e5:74,CESI_Iot,-39.0,5640.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:91:c0,CESI_Corp,-62.0,5660.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:91:c1,CESI_HotSpot,-61.0,5660.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:91:c2,CESI_Robots,-61.0,5660.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:91:c3,CESI_Recherche,-62.0,5660.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:91:c4,CESI_Iot,-61.0,5660.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:60:d2:d2,CESI_Robots,-72.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:f4:50,CESI_Corp,-72.0,2427.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:f4:51,CESI_HotSpot,-70.0,2427.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:f4:52,CESI_Robots,-72.0,2427.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:61:f4:53,CESI_Recherche,-70.0,2427.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,2c:5a:0f:e5:7f:ef,eduspot,-81.0,5280.0,4200
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:60:d2:d3,CESI_Recherche,-72.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,2c:5a:0f:e5:7f:e0,eduspot,-65.0,2412.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-60.0,2437.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:60:d2:d0,CESI_Corp,-72.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:60:d2:d1,CESI_HotSpot,-73.0,2457.0,0
1784885752655559168,1784885756319951104,1784885756353945941,20,2c:5a:0f:e5:7f:ee,eduroam,-82.0,5280.0,4200
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:60:d2:d4,CESI_Iot,-69.0,2457.0,16500
1784885752655559168,1784885756319951104,1784885756353945941,20,7c:26:64:69:50:05,,-91.0,5320.0,28904
1784885752655559168,1784885756319951104,1784885756353945941,20,be:0f:f3:38:12:57,DIRECT-57-HP OfficeJet Pro 8020,-79.0,2437.0,28904
1784885752655559168,1784885756319951104,1784885756353945941,20,d4:bd:4f:a1:a9:73,CESI_Recherche,-91.0,5500.0,28904
1784885752655559168,1784885756319951104,1784885756353945941,20,8e:97:ea:a4:87:85,,-85.0,5200.0,8304
1784885752655559168,1784885756319951104,1784885756353945941,20,8e:97:ea:a4:87:81,,-78.0,2412.0,4200
1784885752655559168,1784885756319951104,1784885756353945941,20,8c:97:ea:a4:87:80,Freebox-32CD89,-76.0,2412.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,2c:5a:0f:e5:7f:e1,eduroam,-67.0,2412.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,52:04:df:14:fa:1a,iPhone moe b,-45.0,2437.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:f4:54,CESI_Iot,-72.0,2427.0,4196
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:e5:70,CESI_Corp,-46.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:e5:71,CESI_HotSpot,-45.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:e5:72,CESI_Robots,-45.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:e5:73,CESI_Recherche,-45.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:e5:74,CESI_Iot,-45.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:91:c0,CESI_Corp,-58.0,2472.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:91:c1,CESI_HotSpot,-59.0,2472.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:91:c2,CESI_Robots,-59.0,2472.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:91:c3,CESI_Recherche,-62.0,2472.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:91:c4,CESI_Iot,-61.0,2472.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a0:d2:d0,CESI_Corp,-85.0,5540.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-84.0,5540.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a0:d2:d2,CESI_Robots,-85.0,5540.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a0:d2:d3,CESI_Recherche,-85.0,5540.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a0:d2:d4,CESI_Iot,-85.0,5540.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:f4:50,CESI_Corp,-71.0,5580.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:f4:51,CESI_HotSpot,-71.0,5580.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:f4:52,CESI_Robots,-71.0,5580.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:f4:53,CESI_Recherche,-71.0,5580.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:f4:54,CESI_Iot,-71.0,5580.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:e5:70,CESI_Corp,-44.0,5640.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:e5:71,CESI_HotSpot,-44.0,5640.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:e5:72,CESI_Robots,-45.0,5640.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:e5:73,CESI_Recherche,-45.0,5640.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:e5:74,CESI_Iot,-44.0,5640.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:91:c0,CESI_Corp,-65.0,5660.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:91:c1,CESI_HotSpot,-65.0,5660.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:91:c2,CESI_Robots,-65.0,5660.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:91:c3,CESI_Recherche,-64.0,5660.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:a1:91:c4,CESI_Iot,-64.0,5660.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:60:d2:d2,CESI_Robots,-72.0,2457.0,4196
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:f4:50,CESI_Corp,-76.0,2427.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:f4:51,CESI_HotSpot,-75.0,2427.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:f4:52,CESI_Robots,-75.0,2427.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:61:f4:53,CESI_Recherche,-70.0,2427.0,4196
1784885756857693952,1784885760518332928,1784885760550012454,21,2c:5a:0f:e5:7f:ef,eduspot,-81.0,5280.0,8396
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:60:d2:d3,CESI_Recherche,-72.0,2457.0,4196
1784885756857693952,1784885760518332928,1784885760550012454,21,2c:5a:0f:e5:7f:e0,eduspot,-68.0,2412.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-60.0,2437.0,4196
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:60:d2:d0,CESI_Corp,-72.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:60:d2:d1,CESI_HotSpot,-73.0,2457.0,0
1784885756857693952,1784885760518332928,1784885760550012454,21,2c:5a:0f:e5:7f:ee,eduroam,-82.0,5280.0,8396
1784885756857693952,1784885760518332928,1784885760550012454,21,d4:bd:4f:60:d2:d4,CESI_Iot,-69.0,2457.0,20696
1784885756857693952,1784885760518332928,1784885760550012454,21,8e:97:ea:a4:87:85,,-85.0,5200.0,12500
1784885756857693952,1784885760518332928,1784885760550012454,21,8e:97:ea:a4:87:81,,-78.0,2412.0,8396
1784885756857693952,1784885760518332928,1784885760550012454,21,8c:97:ea:a4:87:80,Freebox-32CD89,-76.0,2412.0,4196
1784885761053018112,1784885764614793984,1784885764645526578,22,2c:5a:0f:e5:7f:e1,eduroam,-66.0,2412.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,52:04:df:14:fa:1a,iPhone moe b,-40.0,2437.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:f4:54,CESI_Iot,-70.0,2427.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:e5:70,CESI_Corp,-37.0,2457.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:e5:71,CESI_HotSpot,-37.0,2457.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:e5:72,CESI_Robots,-37.0,2457.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:e5:73,CESI_Recherche,-36.0,2457.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:e5:74,CESI_Iot,-36.0,2457.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:91:c0,CESI_Corp,-57.0,2472.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:91:c1,CESI_HotSpot,-57.0,2472.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:91:c2,CESI_Robots,-57.0,2472.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:91:c3,CESI_Recherche,-58.0,2472.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:61:91:c4,CESI_Iot,-57.0,2472.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:a0:d2:d0,CESI_Corp,-80.0,5540.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-81.0,5540.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:a0:d2:d2,CESI_Robots,-80.0,5540.0,0
1784885761053018112,1784885764614793984,1784885764645526578,22,d4:bd:4f:a0:d2:d3,CESI_Recherche,-80.0,5540.0,0
