t_ns,t_bag_ns,mx,my,mz
1789550116568482522,1789550116577972648,0.0,0.0,0.0
1789550116578843588,1789550116581088960,0.0,0.0,0.0
1789550116583100945,1789550116584932817,0.0,0.0,0.0
1789550116586138227,1789550116589742106,0.0,0.0,0.0
1789550116599222048,1789550116602783727,0.0,0.0,0.0
1789550116602310269,1789550116605345348,0.0,0.0,0.0
1789550116605746867,1789550116608970577,0.0,0.0,0.0
1789550116610915383,1789550116619910591,0.0,0.0,0.0
1789550116620421804,1789550116623519710,0.0,0.0,0.0
1789550116625403392,1789550116631405184,0.0,0.0,0.0
1789550116631910231,1789550116641236595,0.0,0.0,0.0
1789550116641346974,1789550116644258396,0.0,0.0,0.0
1789550116646062752,1789550116648715291,0.0,0.0,0.0
1789550116650433007,1789550116662550803,0.0,0.0,0.0
1789550116662936269,1789550116665278335,0.0,0.0,0.0
1789550116665948849,1789550116669808149,0.0,0.0,0.0
1789550116670997598,1789550116684418092,0.0,0.0,0.0
1789550116685860406,1789550116692137415,0.0,0.0,0.0
1789550116694731403,1789550116712242806,0.0,0.0,0.0
1789550116727215883,1789550116732868151,0.0,0.0,0.0
1789550116743076324,1789550116746880666,0.0,0.0,0.0
1789550116748273985,1789550116750110431,0.0,0.0,0.0
1789550116751112692,1789550116753359490,0.0,0.0,0.0
1789550116755442598,1789550116767605224,0.0,0.0,0.0
1789550116767423167,1789550116771372829,0.0,0.0,0.0
1789550116770396954,1789550116773968558,0.0,0.0,0.0
1789550116775543509,1789550116788312062,0.0,0.0,0.0
1789550116789548099,1789550116793749442,0.0,0.0,0.0
1789550116797126397,1789550116808294779,0.0,0.0,0.0
1789550116809113002,1789550116810983000,0.0,0.0,0.0
1789550116811836053,1789550116815039209,0.0,0.0,0.0
1789550116816047451,1789550116817946354,0.0,0.0,0.0
1789550116820409725,1789550116829157955,0.0,0.0,0.0
1789550116829359288,1789550116835371747,0.0,0.0,0.0
1789550116834300621,1789550116839329168,0.0,0.0,0.0
1789550116840408422,1789550116850533176,0.0,0.0,0.0
1789550116853239877,1789550116855974093,0.0,0.0,0.0
1789550116856025922,1789550116860083927,0.0,0.0,0.0
1789550116861704392,1789550116872042905,0.0,0.0,0.0
1789550116872988690,1789550116875996141,0.0,0.0,0.0
1789550116878126560,1789550116880943639,0.0,0.0,0.0
1789550116881900368,1789550116892847418,0.0,0.0,0.0
1789550116895227519,1789550116898026396,0.0,0.0,0.0
1789550116901566188,1789550116913799697,0.0,0.0,0.0
1789550116914033416,1789550116918926476,0.0,0.0,0.0
1789550116919155270,1789550116923290286,0.0,0.0,0.0
1789550116923178129,1789550116935286594,0.0,0.0,0.0
1789550116934788416,1789550116936054210,0.0,0.0,0.0
1789550116939391594,1789550116941007115,0.0,0.0,0.0
1789550116943238933,1789550116956150417,0.0,0.0,0.0
1789550116956950604,1789550116960246455,0.0,0.0,0.0
1789550116963237130,1789550116976162299,0.0,0.0,0.0
1789550116976820573,1789550116980126312,0.0,0.0,0.0
1789550116983131208,1789550116985069403,0.0,0.0,0.0
1789550116985718493,1789550116998175981,0.0,0.0,0.0
1789550116998268677,1789550117002236893,0.0,0.0,0.0
1789550117004912985,1789550117017382161,0.0,0.0,0.0
1789550117018008882,1789550117020519837,0.0,0.0,0.0
1789550117020837678,1789550117023981168,0.0,0.0,0.0
1789550117026939138,1789550117038805608,0.0,0.0,0.0
1789550117039727283,1789550117044765377,0.0,0.0,0.0
1789550117048241522,1789550117062028631,0.0,0.0,0.0
1789550117061312307,1789550117064136771,0.0,0.0,0.0
1789550117065247651,1789550117068783809,0.0,0.0,0.0
1789550117070573978,1789550117080619244,0.0,0.0,0.0
1789550117085095445,1789550117087686449,0.0,0.0,0.0
1789550117088447861,1789550117102328201,0.0,0.0,0.0
1789550117106191144,1789550117108261047,0.0,0.0,0.0
1789550117110483807,1789550117122369515,0.0,0.0,0.0
1789550117122641268,1789550117124542261,0.0,0.0,0.0
1789550117127137208,1789550117130086179,0.0,0.0,0.0
1789550117131181431,1789550117144215941,0.0,0.0,0.0
1789550117144739338,1789550117147857071,0.0,0.0,0.0
1789550117150313383,1789550117152029967,0.0,0.0,0.0
1789550117155773550,1789550117164421759,0.0,0.0,0.0
1789550117165162154,1789550117168898460,0.0,0.0,0.0
1789550117169113181,1789550117171521961,0.0,0.0,0.0
1789550117172275058,1789550117185063703,0.0,0.0,0.0
1789550117187351993,1789550117189692205,0.0,0.0,0.0
1789550117192142518,1789550117198291474,0.0,0.0,0.0
1789550117197483399,1789550117206486816,0.0,0.0,0.0
1789550117208109093,1789550117210427881,0.0,0.0,0.0
1789550117211471915,1789550117216002501,0.0,0.0,0.0
1789550117217675403,1789550117231200387,0.0,0.0,0.0
1789550117232134394,1789550117238986675,0.0,0.0,0.0
1789550117237551325,1789550117247146909,0.0,0.0,0.0
1789550117250154856,1789550117252651313,0.0,0.0,0.0
1789550117254185987,1789550117258831710,0.0,0.0,0.0
1789550117263612310,1789550117269816205,0.0,0.0,0.0
1789550117269341582,1789550117274466501,0.0,0.0,0.0
1789550117274061076,1789550117278781644,0.0,0.0,0.0
1789550117289892552,1789550117292332070,0.0,0.0,0.0
1789550117294528091,1789550117299739836,0.0,0.0,0.0
1789550117299756002,1789550117312663820,0.0,0.0,0.0
1789550117315000958,1789550117317863955,0.0,0.0,0.0
1789550117320273846,1789550117334339781,0.0,0.0,0.0
1789550117335655105,1789550117340064497,0.0,0.0,0.0
1789550117352113469,1789550117355352820,0.0,0.0,0.0
1789550117357034703,1789550117364087021,0.0,0.0,0.0
1789550117367332909,1789550117374008150,0.0,0.0,0.0
1789550117376190172,1789550117381025711,0.0,0.0,0.0
1789550117395069296,1789550117398294779,0.0,0.0,0.0
1789550117403605163,1789550117414967253,0.0,0.0,0.0
1789550117414934219,1789550117417285337,0.0,0.0,0.0
1789550117419516855,1789550117423057531,0.0,0.0,0.0
1789550117426809132,1789550117438583258,0.0,0.0,0.0
1789550117438542484,1789550117442048663,0.0,0.0,0.0
1789550117445314549,1789550117456260547,0.0,0.0,0.0
1789550117456946503,1789550117462170192,0.0,0.0,0.0
1789550117463932401,1789550117467821915,0.0,0.0,0.0
1789550117468574420,1789550117477926527,0.0,0.0,0.0
1789550117478322176,1789550117482945661,0.0,0.0,0.0
1789550117484211026,1789550117488090301,0.0,0.0,0.0
1789550117489457065,1789550117498857112,0.0,0.0,0.0
1789550117501491130,1789550117505489097,0.0,0.0,0.0
1789550117506013512,1789550117519966291,0.0,0.0,0.0
1789550117521083429,1789550117524046214,0.0,0.0,0.0
1789550117526915618,1789550117540344500,0.0,0.0,0.0
1789550117541282303,1789550117544211072,0.0,0.0,0.0
1789550117547407538,1789550117549555749,0.0,0.0,0.0
1789550117550832151,1789550117564918176,0.0,0.0,0.0
1789550117563533692,1789550117565718474,0.0,0.0,0.0
1789550117566626705,1789550117570148698,0.0,0.0,0.0
1789550117571504259,1789550117582891828,0.0,0.0,0.0
1789550117584442871,1789550117586024578,0.0,0.0,0.0
1789550117587358622,1789550117591097669,0.0,0.0,0.0
1789550117602266647,1789550117606310499,0.0,0.0,0.0
1789550117606918906,1789550117609719057,0.0,0.0,0.0
1789550117610824901,1789550117623625062,0.0,0.0,0.0
1789550117623312239,1789550117629003718,0.0,0.0,0.0
1789550117630073491,1789550117636883516,0.0,0.0,0.0
1789550117636216373,1789550117644099596,0.0,0.0,0.0
1789550117645239121,1789550117647046196,0.0,0.0,0.0
1789550117650393112,1789550117654222540,0.0,0.0,0.0
1789550117655419578,1789550117665339818,0.0,0.0,0.0
1789550117665725135,1789550117672387044,0.0,0.0,0.0
1789550117670314863,1789550117672557436,0.0,0.0,0.0
1789550117675423210,1789550117688551583,0.0,0.0,0.0
1789550117687539175,1789550117691710775,0.0,0.0,0.0
1789550117693624581,1789550117698872138,0.0,0.0,0.0
1789550117708075814,1789550117711105315,0.0,0.0,0.0
1789550117710824118,1789550117714666433,0.0,0.0,0.0
1789550117716418106,1789550117729708668,0.0,0.0,0.0
1789550117730310187,1789550117735236902,0.0,0.0,0.0
1789550117736027793,1789550117738538285,0.0,0.0,0.0
1789550117749179182,1789550117752241327,0.0,0.0,0.0
1789550117752401313,1789550117754410740,0.0,0.0,0.0
1789550117755207926,1789550117758145139,0.0,0.0,0.0
1789550117760949623,1789550117771694417,0.0,0.0,0.0
1789550117772279327,1789550117775528029,0.0,0.0,0.0
1789550117777168453,1789550117779714480,0.0,0.0,0.0
1789550117781883411,1789550117791137508,0.0,0.0,0.0
1789550117792717327,1789550117797561124,0.0,0.0,0.0
1789550117800356794,1789550117812675963,0.0,0.0,0.0
1789550117815228933,1789550117819823309,0.0,0.0,0.0
1789550117821488934,1789550117833897224,0.0,0.0,0.0
1789550117836590644,1789550117840936839,0.0,0.0,0.0
1789550117842925527,1789550117853738519,0.0,0.0,0.0
1789550117856659881,1789550117858778354,0.0,0.0,0.0
1789550117860805391,1789550117865538254,0.0,0.0,0.0
1789550117868012509,1789550117874922284,0.0,0.0,0.0
1789550117876781058,1789550117879839871,0.0,0.0,0.0
1789550117884528534,1789550117896879996,0.0,0.0,0.0
1789550117898243538,1789550117903269301,0.0,0.0,0.0
1789550117902057449,1789550117905175237,0.0,0.0,0.0
1789550117906143519,1789550117916148622,0.0,0.0,0.0
1789550117917355585,1789550117921001159,0.0,0.0,0.0
1789550117922910225,1789550117927662309,0.0,0.0,0.0
1789550117929294585,1789550117939172385,0.0,0.0,0.0
1789550117938214861,1789550117942092321,0.0,0.0,0.0
1789550117943464696,1789550117947468440,0.0,0.0,0.0
1789550117961713544,1789550117965266311,0.0,0.0,0.0
1789550117966038592,1789550117979484880,0.0,0.0,0.0
1789550117980212573,1789550117983398022,0.0,0.0,0.0
1789550117986271333,1789550117989172568,0.0,0.0,0.0
1789550118000663534,1789550118004116607,0.0,0.0,0.0
1789550118005390306,1789550118009083853,0.0,0.0,0.0
1789550118010487426,1789550118021569304,0.0,0.0,0.0
1789550118021364583,1789550118023154213,0.0,0.0,0.0
1789550118025480293,1789550118031585504,0.0,0.0,0.0
1789550118030282662,1789550118041620275,0.0,0.0,0.0
1789550118041454106,1789550118045412534,0.0,0.0,0.0
1789550118048292711,1789550118051024846,0.0,0.0,0.0
1789550118052058306,1789550118063437286,0.0,0.0,0.0
1789550118064684781,1789550118068946441,0.0,0.0,0.0
1789550118067966791,1789550118073105814,0.0,0.0,0.0
1789550118073173048,1789550118084701274,0.0,0.0,0.0
1789550118088492107,1789550118090343713,0.0,0.0,0.0
1789550118094755377,1789550118105181723,0.0,0.0,0.0
1789550118105956299,1789550118117500079,0.0,0.0,0.0
1789550118110259844,1789550118117696468,0.0,0.0,0.0
1789550118115667249,1789550118125472135,0.0,0.0,0.0
1789550118125714020,1789550118129387753,0.0,0.0,0.0
1789550118132255893,1789550118135931145,0.0,0.0,0.0
1789550118137038023,1789550118146178100,0.0,0.0,0.0
1789550118147209301,1789550118149553213,0.0,0.0,0.0
1789550118151170951,1789550118153544638,0.0,0.0,0.0
1789550118156347045,1789550118169062808,0.0,0.0,0.0
1789550118168733690,1789550118172093119,0.0,0.0,0.0
1789550118173014941,1789550118177163204,0.0,0.0,0.0
1789550118188506354,1789550118190071634,0.0,0.0,0.0
1789550118195031433,1789550118197751773,0.0,0.0,0.0
1789550118198887130,1789550118209257093,0.0,0.0,0.0
1789550118209941455,1789550118212075257,0.0,0.0,0.0
1789550118212772822,1789550118216788116,0.0,0.0,0.0
1789550118216745953,1789550118218856646,0.0,0.0,0.0
1789550118220271237,1789550118230246754,0.0,0.0,0.0
1789550118230544893,1789550118232026756,0.0,0.0,0.0
1789550118235285879,1789550118237688748,0.0,0.0,0.0
1789550118240313949,1789550118251173292,0.0,0.0,0.0
1789550118251382087,1789550118253625638,0.0,0.0,0.0
1789550118255199455,1789550118258215805,0.0,0.0,0.0
1789550118262221155,1789550118272955639,0.0,0.0,0.0
1789550118276265850,1789550118280649276,0.0,0.0,0.0
1789550118295057271,1789550118307112355,0.0,0.0,0.0
1789550118302229994,1789550118313094929,0.0,0.0,0.0
1789550118314099484,1789550118316148794,0.0,0.0,0.0
1789550118317361940,1789550118320307167,0.0,0.0,0.0
1789550118322083465,1789550118334196340,0.0,0.0,0.0
1789550118335849297,1789550118339256277,0.0,0.0,0.0
1789550118340950305,1789550118344225797,0.0,0.0,0.0
1789550118355272937,1789550118359778778,0.0,0.0,0.0
1789550118363368204,1789550118376200568,0.0,0.0,0.0
1789550118377797586,1789550118381396029,0.0,0.0,0.0
1789550118383254135,1789550118386933478,0.0,0.0,0.0
1789550118390544439,1789550118402336677,0.0,0.0,0.0
1789550118404408225,1789550118406088569,0.0,0.0,0.0
1789550118418230034,1789550118420010406,0.0,0.0,0.0
1789550118422539597,1789550118425154946,0.0,0.0,0.0
1789550118426453566,1789550118439354498,0.0,0.0,0.0
1789550118440372236,1789550118444206751,0.0,0.0,0.0
1789550118448335423,1789550118461552825,0.0,0.0,0.0
1789550118463599394,1789550118468148175,0.0,0.0,0.0
1789550118470603502,1789550118481690362,0.0,0.0,0.0
1789550118485143541,1789550118488465751,0.0,0.0,0.0
1789550118501779792,1789550118504116038,0.0,0.0,0.0
1789550118505391271,1789550118509601176,0.0,0.0,0.0
1789550118510580234,1789550118522818745,0.0,0.0,0.0
1789550118522862426,1789550118525260037,0.0,0.0,0.0
1789550118526825243,1789550118529623650,0.0,0.0,0.0
1789550118533283421,1789550118543102916,0.0,0.0,0.0
1789550118544542857,1789550118548258067,0.0,0.0,0.0
1789550118550320690,1789550118553357186,0.0,0.0,0.0
1789550118555243733,1789550118565899743,0.0,0.0,0.0
1789550118566583180,1789550118569277189,0.0,0.0,0.0
1789550118570271652,1789550118574740941,0.0,0.0,0.0
1789550118585291461,1789550118588673572,0.0,0.0,0.0
1789550118592300217,1789550118597354377,0.0,0.0,0.0
1789550118599876643,1789550118606870623,0.0,0.0,0.0
1789550118608647495,1789550118611372705,0.0,0.0,0.0
1789550118612211108,1789550118615266102,0.0,0.0,0.0
1789550118616140077,1789550118629459673,0.0,0.0,0.0
1789550118630245989,1789550118634655672,0.0,0.0,0.0
1789550118636057726,1789550118648695960,0.0,0.0,0.0
1789550118650840298,1789550118652558749,0.0,0.0,0.0
1789550118655695254,1789550118669230460,0.0,0.0,0.0
1789550118670547486,1789550118673552392,0.0,0.0,0.0
1789550118676196165,1789550118678173352,0.0,0.0,0.0
1789550118680151557,1789550118695538905,0.0,0.0,0.0
1789550118695970421,1789550118699235784,0.0,0.0,0.0
1789550118710278795,1789550118713038150,0.0,0.0,0.0
1789550118715335511,1789550118717064665,0.0,0.0,0.0
1789550118720862942,1789550118732122933,0.0,0.0,0.0
1789550118732551097,1789550118736509970,0.0,0.0,0.0
1789550118737576334,1789550118742569796,0.0,0.0,0.0
1789550118752241786,1789550118755458599,0.0,0.0,0.0
1789550118756488670,1789550118761701223,0.0,0.0,0.0
1789550118762735441,1789550118774058964,0.0,0.0,0.0
1789550118774065056,1789550118776694034,0.0,0.0,0.0
1789550118778202245,1789550118780991190,0.0,0.0,0.0
1789550118781989875,1789550118795285844,0.0,0.0,0.0
1789550118796341412,1789550118799903322,0.0,0.0,0.0
1789550118801519839,1789550118803346706,0.0,0.0,0.0
1789550118805137892,1789550118815299911,0.0,0.0,0.0
1789550118815805308,1789550118817417806,0.0,0.0,0.0
1789550118820242470,1789550118823412527,0.0,0.0,0.0
1789550118825265152,1789550118836212209,0.0,0.0,0.0
1789550118836365565,1789550118839344510,0.0,0.0,0.0
1789550118843430483,1789550118845013780,0.0,0.0,0.0
1789550118845337083,1789550118857124933,0.0,0.0,0.0
1789550118858022572,1789550118863961502,0.0,0.0,0.0
1789550118865260788,1789550118879736110,0.0,0.0,0.0
1789550118879285356,1789550118882925573,0.0,0.0,0.0
1789550118888291242,1789550118899326365,0.0,0.0,0.0
1789550118901730475,1789550118903189728,0.0,0.0,0.0
1789550118905175784,1789550118910204836,0.0,0.0,0.0
1789550118910345341,1789550118920692973,0.0,0.0,0.0
1789550118921049292,1789550118924547689,0.0,0.0,0.0
1789550118926865307,1789550118930618588,0.0,0.0,0.0
1789550118930242512,1789550118941027954,0.0,0.0,0.0
1789550118940976052,1789550118943545794,0.0,0.0,0.0
1789550118945177735,1789550118948197751,0.0,0.0,0.0
1789550118950226711,1789550118962483239,0.0,0.0,0.0
1789550118962295571,1789550118965921753,0.0,0.0,0.0
1789550118965411449,1789550118968367989,0.0,0.0,0.0
1789550118970232723,1789550118982561541,0.0,0.0,0.0
1789550118984593334,1789550118989574463,0.0,0.0,0.0
1789550118989387703,1789550118994807848,0.0,0.0,0.0
1789550119003440287,1789550119006091300,0.0,0.0,0.0
1789550119007467930,1789550119010268648,0.0,0.0,0.0
1789550119011347676,1789550119025792222,0.0,0.0,0.0
1789550119029848525,1789550119035539341,0.0,0.0,0.0
1789550119036397964,1789550119046262109,0.0,0.0,0.0
1789550119046941785,1789550119050570999,0.0,0.0,0.0
1789550119054264170,1789550119066672834,0.0,0.0,0.0
1789550119068709457,1789550119071543153,0.0,0.0,0.0
1789550119072510821,1789550119075705594,0.0,0.0,0.0
1789550119087511556,1789550119089991619,0.0,0.0,0.0
1789550119090104738,1789550119092636166,0.0,0.0,0.0
1789550119096511412,1789550119108197459,0.0,0.0,0.0
1789550119109756905,1789550119112089222,0.0,0.0,0.0
1789550119113516625,1789550119117078956,0.0,0.0,0.0
1789550119118177964,1789550119129562595,0.0,0.0,0.0
1789550119130306728,1789550119134064874,0.0,0.0,0.0
1789550119135423283,1789550119139191225,0.0,0.0,0.0
1789550119150189948,1789550119152351022,0.0,0.0,0.0
1789550119155261396,1789550119162132193,0.0,0.0,0.0
1789550119161682810,1789550119170353752,0.0,0.0,0.0
1789550119171812393,1789550119175355337,0.0,0.0,0.0
1789550119177268601,1789550119180245191,0.0,0.0,0.0
1789550119180940829,1789550119194297904,0.0,0.0,0.0
1789550119194877331,1789550119198438273,0.0,0.0,0.0
1789550119203414934,1789550119214117889,0.0,0.0,0.0
1789550119216755048,1789550119220063440,0.0,0.0,0.0
1789550119223043566,1789550119234659361,0.0,0.0,0.0
1789550119235798013,1789550119239116737,0.0,0.0,0.0
1789550119240598320,1789550119242248628,0.0,0.0,0.0
1789550119254878012,1789550119256127376,0.0,0.0,0.0
1789550119257040697,1789550119263555287,0.0,0.0,0.0
1789550119264687329,1789550119276060220,0.0,0.0,0.0
1789550119276679162,1789550119280156297,0.0,0.0,0.0
1789550119282390198,1789550119284112369,0.0,0.0,0.0
1789550119285162326,1789550119296295388,0.0,0.0,0.0
1789550119297563213,1789550119301127377,0.0,0.0,0.0
1789550119303397182,1789550119305079949,0.0,0.0,0.0
1789550119306093058,1789550119319375121,0.0,0.0,0.0
1789550119318864521,1789550119324394556,0.0,0.0,0.0
1789550119323088382,1789550119329087688,0.0,0.0,0.0
1789550119329236618,1789550119338429178,0.0,0.0,0.0
1789550119339527463,1789550119342068243,0.0,0.0,0.0
1789550119345387078,1789550119347132821,0.0,0.0,0.0
1789550119350196181,1789550119359326432,0.0,0.0,0.0
1789550119359514858,1789550119363560551,0.0,0.0,0.0
1789550119364595195,1789550119369458366,0.0,0.0,0.0
1789550119369281012,1789550119380569764,0.0,0.0,0.0
1789550119382498749,1789550119384119115,0.0,0.0,0.0
1789550119386219750,1789550119391381634,0.0,0.0,0.0
1789550119395772924,1789550119401726808,0.0,0.0,0.0
1789550119405352725,1789550119407549167,0.0,0.0,0.0
1789550119410047320,1789550119421656301,0.0,0.0,0.0
1789550119423073945,1789550119429664694,0.0,0.0,0.0
1789550119431000439,1789550119442642805,0.0,0.0,0.0
1789550119444780641,1789550119447319031,0.0,0.0,0.0
1789550119451361428,1789550119463592239,0.0,0.0,0.0
1789550119464431364,1789550119468214026,0.0,0.0,0.0
1789550119469156363,1789550119472469662,0.0,0.0,0.0
1789550119473337062,1789550119484380484,0.0,0.0,0.0
1789550119486285046,1789550119489544257,0.0,0.0,0.0
1789550119491546661,1789550119494912400,0.0,0.0,0.0
1789550119505356082,1789550119507233257,0.0,0.0,0.0
1789550119510183980,1789550119512181680,0.0,0.0,0.0
1789550119515211987,1789550119525193936,0.0,0.0,0.0
1789550119525475224,1789550119530014389,0.0,0.0,0.0
1789550119531699249,1789550119538500349,0.0,0.0,0.0
1789550119537780306,1789550119546204660,0.0,0.0,0.0
1789550119547380253,1789550119554569206,0.0,0.0,0.0
1789550119567685211,1789550119570280948,0.0,0.0,0.0
1789550119570134554,1789550119572174603,0.0,0.0,0.0
1789550119575276681,1789550119588846347,0.0,0.0,0.0
1789550119589301026,1789550119594327960,0.0,0.0,0.0
1789550119597520104,1789550119609452647,0.0,0.0,0.0
1789550119610146155,1789550119613339651,0.0,0.0,0.0
1789550119615147592,1789550119618437189,0.0,0.0,0.0
1789550119620170155,1789550119631059796,0.0,0.0,0.0
1789550119631163379,1789550119635993980,0.0,0.0,0.0
1789550119636042012,1789550119639188605,0.0,0.0,0.0
1789550119640178474,1789550119650122593,0.0,0.0,0.0
1789550119653229226,1789550119655493920,0.0,0.0,0.0
1789550119656996094,1789550119663439172,0.0,0.0,0.0
1789550119663192695,1789550119671289062,0.0,0.0,0.0
1789550119672547629,1789550119677396950,0.0,0.0,0.0
1789550119681318191,1789550119694585441,0.0,0.0,0.0
1789550119694941426,1789550119698452762,0.0,0.0,0.0
1789550119699909625,1789550119706328335,0.0,0.0,0.0
1789550119702417889,1789550119713241351,0.0,0.0,0.0
1789550119714390261,1789550119718402327,0.0,0.0,0.0
1789550119719506446,1789550119722806024,0.0,0.0,0.0
1789550119723217559,1789550119734819374,0.0,0.0,0.0
1789550119735888106,1789550119739447586,0.0,0.0,0.0
1789550119740455491,1789550119743316499,0.0,0.0,0.0
1789550119755442597,1789550119757098553,0.0,0.0,0.0
1789550119761980685,1789550119765376958,0.0,0.0,0.0
1789550119765467783,1789550119776221140,0.0,0.0,0.0
1789550119777245321,1789550119780240021,0.0,0.0,0.0
1789550119783311528,1789550119785135411,0.0,0.0,0.0
1789550119785975888,1789550119798504356,0.0,0.0,0.0
1789550119801410471,1789550119803943269,0.0,0.0,0.0
1789550119817271365,1789550119820145465,0.0,0.0,0.0
1789550119821760850,1789550119824150847,0.0,0.0,0.0
1789550119825775305,1789550119839847128,0.0,0.0,0.0
1789550119841004759,1789550119843112283,0.0,0.0,0.0
1789550119845283597,1789550119849192951,0.0,0.0,0.0
1789550119850778135,1789550119861573711,0.0,0.0,0.0
1789550119861879552,1789550119864007129,0.0,0.0,0.0
1789550119865445661,1789550119869162996,0.0,0.0,0.0
1789550119870230339,1789550119880247507,0.0,0.0,0.0
1789550119882637708,1789550119885005762,0.0,0.0,0.0
1789550119885807391,1789550119889286341,0.0,0.0,0.0
1789550119890415364,1789550119901768702,0.0,0.0,0.0
1789550119901865100,1789550119904459059,0.0,0.0,0.0
1789550119905459965,1789550119908737286,0.0,0.0,0.0
1789550119910098380,1789550119922753336,0.0,0.0,0.0
1789550119922452790,1789550119924133928,0.0,0.0,0.0
1789550119925066451,1789550119928171344,0.0,0.0,0.0
1789550119930670405,1789550119943229240,0.0,0.0,0.0
1789550119944036572,1789550119948646119,0.0,0.0,0.0
1789550119950167217,1789550119952008284,0.0,0.0,0.0
1789550119955174837,1789550119964160028,0.0,0.0,0.0
1789550119964519587,1789550119966172357,0.0,0.0,0.0
1789550119967362671,1789550119971255619,0.0,0.0,0.0
1789550119972290781,1789550119985289408,0.0,0.0,0.0
1789550119987408060,1789550119990439404,0.0,0.0,0.0
1789550119995852783,1789550120015122790,0.0,0.0,0.0
1789550120007321757,1789550120015297237,0.0,0.0,0.0
1789550120011235550,1789550120015419706,0.0,0.0,0.0
1789550120015162768,1789550120029162672,0.0,0.0,0.0
1789550120030346263,1789550120035096680,0.0,0.0,0.0
1789550120035331972,1789550120047167527,0.0,0.0,0.0
1789550120048014131,1789550120050761480,0.0,0.0,0.0
1789550120052199861,1789550120055121175,0.0,0.0,0.0
1789550120055060051,1789550120057202624,0.0,0.0,0.0
1789550120060213263,1789550120071298853,0.0,0.0,0.0
1789550120072053151,1789550120075162873,0.0,0.0,0.0
1789550120078258392,1789550120089313299,0.0,0.0,0.0
1789550120090306538,1789550120092700124,0.0,0.0,0.0
1789550120097089242,1789550120100337524,0.0,0.0,0.0
1789550120101048160,1789550120110190010,0.0,0.0,0.0
1789550120111199598,1789550120113235163,0.0,0.0,0.0
1789550120115111910,1789550120117734049,0.0,0.0,0.0
1789550120120120043,1789550120132219073,0.0,0.0,0.0
1789550120131884605,1789550120134270136,0.0,0.0,0.0
1789550120135249580,1789550120138369004,0.0,0.0,0.0
1789550120152240846,1789550120155561048,0.0,0.0,0.0
1789550120155486555,1789550120159240697,0.0,0.0,0.0
1789550120160688336,1789550120173171163,0.0,0.0,0.0
1789550120174117147,1789550120176942081,0.0,0.0,0.0
1789550120179723574,1789550120183163561,0.0,0.0,0.0
1789550120184153836,1789550120195507549,0.0,0.0,0.0
1789550120196273679,1789550120199981436,0.0,0.0,0.0
1789550120203480325,1789550120215279735,0.0,0.0,0.0
1789550120216092620,1789550120220556120,0.0,0.0,0.0
1789550120222483899,1789550120224195791,0.0,0.0,0.0
1789550120225217138,1789550120238408823,0.0,0.0,0.0
1789550120238847503,1789550120240101421,0.0,0.0,0.0
1789550120243389681,1789550120245069798,0.0,0.0,0.0
1789550120246169656,1789550120257722220,0.0,0.0,0.0
1789550120259375432,1789550120266949227,0.0,0.0,0.0
1789550120265547028,1789550120279286735,0.0,0.0,0.0
1789550120280405369,1789550120282301484,0.0,0.0,0.0
1789550120285268830,1789550120288425381,0.0,0.0,0.0
1789550120299840643,1789550120303243466,0.0,0.0,0.0
1789550120303882423,1789550120307785940,0.0,0.0,0.0
1789550120307817511,1789550120319173223,0.0,0.0,0.0
1789550120320042214,1789550120322209692,0.0,0.0,0.0
1789550120325064549,1789550120330487772,0.0,0.0,0.0
1789550120330566450,1789550120340421046,0.0,0.0,0.0
1789550120340994713,1789550120343732489,0.0,0.0,0.0
1789550120345252121,1789550120347144774,0.0,0.0,0.0
1789550120350055126,1789550120362050351,0.0,0.0,0.0
1789550120362566487,1789550120366670243,0.0,0.0,0.0
1789550120367528920,1789550120371379201,0.0,0.0,0.0
1789550120372588678,1789550120382858272,0.0,0.0,0.0
1789550120385389345,1789550120390119615,0.0,0.0,0.0
1789550120391393827,1789550120403581515,0.0,0.0,0.0
1789550120403508726,1789550120405175918,0.0,0.0,0.0
1789550120406061112,1789550120408459698,0.0,0.0,0.0
1789550120410022271,1789550120412718809,0.0,0.0,0.0
1789550120415095194,1789550120424282002,0.0,0.0,0.0
1789550120424880296,1789550120426549656,0.0,0.0,0.0
1789550120429140019,1789550120432571914,0.0,0.0,0.0
1789550120434029756,1789550120445825037,0.0,0.0,0.0
1789550120445941674,1789550120447255808,0.0,0.0,0.0
1789550120450252152,1789550120452080866,0.0,0.0,0.0
1789550120455113169,1789550120466228237,0.0,0.0,0.0
1789550120466532042,1789550120468137740,0.0,0.0,0.0
1789550120470067056,1789550120473276453,0.0,0.0,0.0
1789550120475622081,1789550120489349104,0.0,0.0,0.0
1789550120489019191,1789550120494333702,0.0,0.0,0.0
1789550120508510478,1789550120510346747,0.0,0.0,0.0
1789550120511688897,1789550120515178545,0.0,0.0,0.0
1789550120516305326,1789550120529462552,0.0,0.0,0.0
1789550120533034044,1789550120536718081,0.0,0.0,0.0
1789550120536865326,1789550120549644125,0.0,0.0,0.0
1789550120550314783,1789550120552236636,0.0,0.0,0.0
1789550120555234202,1789550120559245264,0.0,0.0,0.0
1789550120560345640,1789550120570212365,0.0,0.0,0.0
1789550120570473580,1789550120573150732,0.0,0.0,0.0
1789550120575540541,1789550120577553071,0.0,0.0,0.0
1789550120580114919,1789550120593732174,0.0,0.0,0.0
