t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:a9:71,CESI_HotSpot,-85.0,5280.0,8296
1789550088148583936,1789550091705593088,1789550091751435038,1,7c:26:64:69:50:05,,-90.0,5320.0,4100
1789550088148583936,1789550091705593088,1789550091751435038,1,2c:5a:0f:e5:7f:e1,eduroam,-67.0,2412.0,4100
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:60:d2:d3,CESI_Recherche,-62.0,2427.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:60:d2:d4,CESI_Iot,-61.0,2427.0,4100
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:a9:72,CESI_Robots,-84.0,5280.0,8296
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:60:d2:d1,CESI_HotSpot,-61.0,2427.0,4100
1789550088148583936,1789550091705593088,1789550091751435038,1,2c:5a:0f:e5:7f:e0,eduspot,-69.0,2412.0,8296
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:60:d2:d2,CESI_Robots,-62.0,2427.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:60:d2:d0,CESI_Corp,-65.0,2427.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,8e:97:ea:a4:87:85,,-85.0,5200.0,24884
1789550088148583936,1789550091705593088,1789550091751435038,1,2c:5a:0f:e5:7f:ef,eduspot,-89.0,5280.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,8c:97:ea:a4:87:84,Freebox-32CD89,-88.0,5200.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,7c:26:64:69:50:04,,-79.0,2462.0,8296
1789550088148583936,1789550091705593088,1789550091751435038,1,a2:f1:22:b1:33:3b,The best Phone out there,-87.0,5200.0,4
