t_ns,t_bag_ns,n_beams,n_finite,angle_min,angle_max,angle_increment_raw,time_increment_s,scan_time_s
1784885676500148262,1784885676500524228,269,224,0.0013976803747937083,6.260870933532715,0.023319097235798836,0.0004364292835816741,0.11714936792850494
1784885676620185570,1784885676620738235,268,219,0.009773853234946728,6.26920747756958,0.02335703931748867,0.0004364320484455675,0.11695906519889832
1784885676740176460,1784885676740685981,268,221,0.01936922036111355,6.278812885284424,0.023372216150164604,0.0004364313499536365,0.11688311398029327
1784885676850199713,1784885676850782354,268,218,0.017954455688595772,6.277388572692871,0.023387392982840538,0.00043643201934173703,0.11680726706981659
1784885676970146868,1784885676970530740,268,221,0.011838147416710854,6.271277904510498,0.02341015823185444,0.0004364316409919411,0.11669367551803589
1784885677090170362,1784885677090686605,268,225,0.00011640619050012901,6.259603023529053,0.023417746648192406,0.0004364283522590995,0.1166558638215065
1784885677210177513,1784885677210709199,268,217,0.01214983593672514,6.271597385406494,0.023440510034561157,0.00043643105891533196,0.11654257029294968
1784885677320191679,1784885677320767229,268,220,0.0212175901979208,6.280652046203613,0.023425333201885223,0.0004364319611340761,0.1166180744767189
1784885677440197979,1784885677440530525,268,221,0.00025160974473692477,6.259554386138916,0.02343292161822319,0.00043644115794450045,0.1165803074836731
1784885677560151804,1784885677561301497,268,222,0.0021695252507925034,6.26162576675415,0.023440510034561157,0.0004364304768387228,0.11654257029294968
1784885677680159789,1784885677680608838,268,221,0.005123808514326811,6.262817859649658,0.023425333201885223,0.0004365533241070807,0.1166180744767189
1784885677790155235,1784885677790559772,268,226,0.011570042930543423,6.270833492279053,0.023394981399178505,0.00043644392280839384,0.11676938086748123
1784885677910161091,1784885677910651763,267,222,0.02341645210981369,6.282885551452637,0.023463275283575058,0.00043642957461997867,0.11642949283123016
1784885678030171284,1784885678030856393,268,215,0.01749315671622753,6.276756286621094,0.02341015823185444,0.0004364439519122243,0.11669367551803589
1784885678140144773,1784885678140544551,268,220,0.007522657047957182,6.266793251037598,0.02337980456650257,0.00043644342804327607,0.11684518307447433
1784885678260162501,1784885678260533172,269,232,0.009596447460353374,6.26886510848999,0.023341862484812737,0.00043644357356242836,0.11703511327505112
1784885678380171287,1784885678380692419,269,226,0.020062614232301712,6.279500484466553,0.02331150881946087,0.00043643172830343246,0.1171875
1784885678500152762,1784885678500493418,269,227,0.00974627211689949,6.269188404083252,0.023296331986784935,0.0004364314372651279,0.11726384609937668
1784885678610169726,1784885678610651992,270,223,0.006419240962713957,6.263935089111328,0.023250801488757133,0.0004365657805465162,0.11749347299337387
1784885678730172401,1784885678730497949,270,231,0.003954943735152483,6.263568878173828,0.0232128594070673,0.0004364194755908102,0.11768551915884018
1784885678850212756,1784885678850733610,271,227,0.015631208196282387,6.275261402130127,0.023167328909039497,0.00043641834054142237,0.11791680008172989
1784885678970211895,1784885678970602748,270,225,0.009331605397164822,6.268953323364258,0.023265978321433067,0.0004364189226180315,0.11741682887077332
1784885679090156891,1784885679090557762,270,229,0.008111609145998955,6.267718315124512,0.023228036239743233,0.0004364199412520975,0.11760862171649933
1784885679210158274,1784885679210610212,270,224,0.000417715753428638,6.2598557472229,0.023220447823405266,0.0004364317574072629,0.11764705926179886
1784885679320161483,1784885679320599534,270,223,0.01870853640139103,6.2783403396606445,0.023250801488757133,0.00043641822412610054,0.11749347299337387
1784885679440145239,1784885679440526668,270,221,0.0112008610740304,6.270650386810303,0.023197682574391365,0.00043643094250001013,0.11776251345872879
1784885679560311266,1784885679561148428,270,216,0.0010595903731882572,6.260679721832275,0.0232128594070673,0.00043641903903335333,0.11768551915884018
1784885679670150535,1784885679670498913,270,210,0.014782184734940529,6.2744526863098145,0.0232356246560812,0.00043641551746986806,0.11757021397352219
1784885679800149203,1784885679800500192,270,220,0.003991067875176668,6.263620376586914,0.023243213072419167,0.00043641842785291374,0.11753182858228683
1784885679910147968,1784885679910652232,269,228,0.04064277559518814,6.278613090515137,0.023265978321433067,0.0004379336896818131,0.11741682887077332
1784885680030154300,1784885680030540654,270,224,0.0055452859960496426,6.2649736404418945,0.0232356246560812,0.0004364324267953634,0.11757021397352219
1784885680150181276,1784885680150770972,270,218,0.020821290090680122,6.281195640563965,0.0232128594070673,0.000436366448411718,0.11768551915884018
1784885680270147408,1784885680270531669,271,228,0.018763987347483635,6.2789154052734375,0.023167328909039497,0.00043638201896101236,0.11791680008172989
1784885680380166005,1784885680380652160,269,229,0.04219592362642288,6.278716564178467,0.023250801488757133,0.0004380354657769203,0.11749347299337387
1784885680500158133,1784885680500512344,270,226,0.014008218422532082,6.273991584777832,0.0232356246560812,0.00043639371870085597,0.11757021397352219
1784885680620156613,1784885680620553465,269,222,0.0035430823918431997,6.263172149658203,0.023281155154109,0.00043641842785291374,0.11734028905630112
1784885680740147889,1784885680740556277,269,231,0.0035277679562568665,6.263145446777344,0.023341862484812737,0.0004364192427601665,0.11703511327505112
1784885680860206434,1784885680860623692,268,230,0.017864352092146873,6.278321266174316,0.023394981399178505,0.00043636071495711803,0.11676938086748123
1784885680970170447,1784885680970527360,268,223,0.0017433168832212687,6.261188507080078,0.02337980456650257,0.0004364312335383147,0.11684518307447433
1784885681090164831,1784885681090583440,268,219,0.007824660278856754,6.267808437347412,0.023364627733826637,0.00043639371870085597,0.1169210746884346
1784885681210157869,1784885681210636044,269,225,0.015319384634494781,6.275644302368164,0.02333427406847477,0.00043636991176754236,0.1170731708407402
1784885681330157665,1784885681330542057,269,219,0.005341084208339453,6.2649760246276855,0.023288743570446968,0.0004364179912954569,0.1173020526766777
1784885681440156062,1784885681440588336,269,223,0.0039359042420983315,6.263381481170654,0.023281155154109,0.00043643120443448424,0.11734028905630112
1784885681560225794,1784885681560623887,270,225,0.005821813829243183,6.265284538269043,0.0232583899050951,0.00043642998207360506,0.1174551397562027
1784885681680159192,1784885681680643662,270,230,0.012795032933354378,6.272943019866943,0.023250801488757133,0.000436382251791656,0.11749347299337387
1784885681800148953,1784885681800471853,270,232,0.021665062755346298,6.282532691955566,0.023243213072419167,0.00043633210589177907,0.11753182858228683
1784885681910159885,1784885681910671111,269,226,0.002157993149012327,6.261924743652344,0.023281155154109,0.000436408823588863,0.11734028905630112
1784885682030177332,1784885682030578907,269,225,0.001518678735010326,6.261549472808838,0.023296331986784935,0.00043639042996801436,0.11726384609937668
1784885682150159170,1784885682150514177,270,227,0.0038196847308427095,6.263988971710205,0.023250801488757133,0.00043638073839247227,0.11749347299337387
1784885682270158191,1784885682270643050,270,217,0.013228673487901688,6.274093151092529,0.023205270990729332,0.0004363323387224227,0.11772400140762329
1784885682390160545,1784885682390595244,271,221,0.009583366103470325,6.270235538482666,0.023167328909039497,0.00043634712346829474,0.11791680008172989
1784885682510212929,1784885682510762168,271,220,0.01608743891119957,6.276841640472412,0.02313697524368763,0.00043633999302983284,0.11807149648666382
1784885682620155667,1784885682620550279,271,216,0.032703448086977005,6.271063327789307,0.023076267912983894,0.0004379063320811838,0.11838211119174957
1784885682750192399,1784885682750685553,272,222,0.011850889772176743,6.272789001464844,0.02308385632932186,0.0004363271582406014,0.11834319680929184
1784885682860154930,1784885682860593722,272,219,0.018742108717560768,6.28008508682251,0.023076267912983894,0.0004362989275250584,0.11838211119174957
1784885682980172208,1784885682980695358,273,215,0.00794125348329544,6.268738269805908,0.02298520877957344,0.00043633702443912625,0.11885110288858414
1784885683100152618,1784885683100571338,272,224,0.02756759338080883,6.266113758087158,0.022977620363235474,0.0004378932644613087,0.11889035999774933
1784885683220154658,1784885683220570397,273,218,0.0026319054886698723,6.262424468994141,0.022970031946897507,0.00043640704825520515,0.11892963200807571
1784885683340208617,1784885683340586046,273,219,0.0007030067499727011,6.26051664352417,0.022947266697883606,0.0004364055348560214,0.1190476194024086
1784885683460209194,1784885683460527965,273,220,0.017437582835555077,6.277267932891846,0.02298520877957344,0.0004364043998066336,0.11885110288858414
1784885683580180776,1784885683580698075,273,224,0.013963745906949043,6.274016380310059,0.02293967828154564,0.0004363889165688306,0.11908700317144394
1784885683700161708,1784885683700612035,274,218,0.009492886252701283,6.269464015960693,0.022924501448869705,0.0004363945627119392,0.11916583776473999
1784885683820234016,1784885683820735521,274,224,0.010355524718761444,6.270158290863037,0.022924501448869705,0.00043640632065944374,0.11916583776473999
1784885683930154053,1784885683930492303,274,223,0.012791657820343971,6.27258825302124,0.02291691303253174,0.00043640672811307013,0.1192052960395813
1784885684060226107,1784885684060649790,274,225,0.016429396346211433,6.276601791381836,0.022924501448869705,0.0004363805637694895,0.11916583776473999
1784885684170175232,1784885684170632206,273,223,0.020091887563467026,6.279901504516602,0.022992797195911407,0.00043640585499815643,0.11881188303232193
1784885684300150959,1784885684300490931,273,228,0.018336160108447075,6.2783122062683105,0.02293967828154564,0.00043639421346597373,0.11908700317144394
1784885684410157131,1784885684410650767,274,212,0.01884598098695278,6.2786478996276855,0.02288655936717987,0.0004364064079709351,0.11936339735984802
1784885684540151356,1784885684540593110,274,223,0.007313975133001804,6.26730489730835,0.022894147783517838,0.0004363932239357382,0.11932383477687836
1784885684650159047,1784885684650556825,273,213,0.021764293313026428,6.281571865081787,0.022947266697883606,0.0004364060005173087,0.1190476194024086
1784885684770157070,1784885684770534333,273,209,0.007440174464136362,6.265852928161621,0.022992797195911407,0.00043650323641486466,0.11881188303232193
1784885684890164387,1784885684890611530,272,214,0.018928874284029007,6.278742790222168,0.023015562444925308,0.00043640556395985186,0.11869436502456665
1784885685010227625,1784885685010758644,273,213,0.020895332098007202,6.280803203582764,0.022992797195911407,0.0004363990155979991,0.11881188303232193
1784885685130154639,1784885685130533735,273,213,0.004567161668092012,6.264545917510986,0.022932089865207672,0.000436394038842991,0.11912640929222107
1784885685250193637,1784885685250667535,275,213,0.02199379913508892,6.281964302062988,0.02284102886915207,0.00043639462091960013,0.11960133165121078
1784885685370148592,1784885685370500562,274,203,0.015687011182308197,6.27547550201416,0.022848617285490036,0.00043640731018967927,0.11956160515546799
1784885685490145856,1784885685490593387,275,217,0.022814441472291946,6.282783508300781,0.0227879099547863,0.0004363947082310915,0.11988011747598648
1784885685610171005,1784885685610660993,274,219,0.012503997422754765,6.270905494689941,0.02286379411816597,0.00043650405132211745,0.11948224157094955
1784885685730148086,1784885685730529145,275,213,0.0004445175000000745,6.259848594665527,0.0228106752038002,0.00043643408571369946,0.11976047605276108
1784885685850188455,1784885685850718345,275,221,0.0025184627156704664,6.262089252471924,0.022825852036476135,0.0004364225023891777,0.11968085169792175
1784885685970211363,1784885685970612049,275,218,0.01245536282658577,6.272429943084717,0.022772733122110367,0.0004363943007774651,0.1199600100517273
1784885686090148297,1784885686090525486,274,216,0.0033573731780052185,6.263077735900879,0.02286379411816597,0.00043641208321787417,0.11948224157094955
1784885686210162631,1784885686210744681,275,218,0.013633321970701218,6.273430824279785,0.0228106752038002,0.0004364066699054092,0.11976047605276108
1784885686330164024,1784885686330549638,275,214,0.021448839455842972,6.281449317932129,0.022772733122110367,0.00043639252544380724,0.1199600100517273
1784885686460270698,1784885686461178648,276,213,0.018121497705578804,6.278090476989746,0.0227423794567585,0.0004363947082310915,0.12012012302875519
1784885686570168030,1784885686570646372,276,218,0.00012588837125804275,6.260267734527588,0.022727202624082565,0.0004363826592452824,0.12020033597946167
1784885686700149907,1784885686700482065,276,221,0.012314961291849613,6.271238327026367,0.022749967873096466,0.00043646758422255516,0.12008005380630493
1784885686810164316,1784885686810662877,275,210,0.017711080610752106,6.277670860290527,0.022780321538448334,0.00043639534851536155,0.11992005258798599
1784885686940129417,1784885686940497552,275,219,0.012279381044209003,6.272248268127441,0.0228106752038002,0.0004363947082310915,0.11976047605276108
1784885687050172532,1784885687050574144,276,216,0.008244486525654793,6.268038749694824,0.022757556289434433,0.00043640690273605287,0.12004001438617706
1784885687180161797,1784885687180645842,275,211,0.009440764784812927,6.269589424133301,0.022780321538448334,0.00043638222268782556,0.11992005258798599
1784885687300148172,1784885687300527268,275,217,0.0066107939928770065,6.26659631729126,0.0228106752038002,0.00043639354407787323,0.11976047605276108
1784885687420184281,1784885687420822730,275,213,0.0004909459385089576,6.260453701019287,0.0228106752038002,0.00043639514478854835,0.11976047605276108
1784885687540185542,1784885687540820066,275,216,0.012322849594056606,6.270198345184326,0.0228106752038002,0.0004365406930446625,0.11976047605276108
1784885687660174713,1784885687660563604,275,220,0.02322615124285221,6.283070087432861,0.022772733122110367,0.00043640341027639806,0.1199600100517273
1784885687780194194,1784885687780790372,277,217,0.02232016995549202,6.282461166381836,0.022636141628026962,0.0004363827174529433,0.12068387866020203
1784885687900258540,1784885687900598382,277,220,0.004309334326535463,6.2644572257995605,0.022658906877040863,0.00043638222268782556,0.12056262791156769
1784885688020156410,1784885688020592351,277,212,0.021036837249994278,6.280991077423096,0.022674083709716797,0.0004363957268651575,0.1204819306731224
1784885688140205442,1784885688140800157,277,213,0.011927271261811256,6.272067546844482,0.022658906877040863,0.0004363827465567738,0.12056262791156769
1784885688260154412,1784885688260555691,277,212,0.0016077448381111026,6.261744022369385,0.022651318460702896,0.0004363830666989088,0.12060301750898361
1784885688390281751,1784885688390945623,276,221,0.016227539628744125,6.276195526123047,0.022681672126054764,0.00043639479554258287,0.12044161558151245
1784885688500160876,1784885688500552582,277,219,0.009556363336741924,6.2697038650512695,0.02266649529337883,0.0004363822808954865,0.12052226066589355
1784885688630151400,1784885688630487428,276,225,0.013721109367907047,6.273854732513428,0.022727202624082565,0.0004363832122180611,0.12020033597946167
1784885688740170117,1784885688740749557,275,224,0.0072217718698084354,6.267186164855957,0.022780321538448334,0.0004363950283732265,0.11992005258798599
1784885688870141773,1784885688870584657,275,214,0.008759629912674427,6.268901348114014,0.02284102886915207,0.0004363826592452824,0.11960133165121078
1784885688990240557,1784885688991257029,275,223,0.005940296687185764,6.26591682434082,0.02284102886915207,0.00043639421346597373,0.11960133165121078
1784885689110175359,1784885689110802718,274,228,0.01463849376887083,6.274593830108643,0.02286379411816597,0.00043639569776132703,0.11948224157094955
1784885689230209038,1784885689230562620,275,228,0.000981727964244783,6.260686874389648,0.0228106752038002,0.00043641310185194016,0.11976047605276108
1784885689350158636,1784885689350574468,275,225,0.019262054935097694,6.279117584228516,0.0228106752038002,0.00043640262447297573,0.11976047605276108
1784885689470151618,1784885689470527751,275,226,0.015049709007143974,6.2752790451049805,0.0227879099547863,0.00043637657654471695,0.11988011747598648
1784885689580151482,1784885689580571128,275,227,0.01858929730951786,6.27894401550293,0.022772733122110367,0.0004363678162917495,0.1199600100517273
1784885689710166687,1784885689710641752,276,228,0.018377764150500298,6.2789626121521,0.022734791040420532,0.0004363517800811678,0.12016021460294724
1784885689830152632,1784885689830523396,276,238,0.0016818257281556726,6.261655330657959,0.022749967873096466,0.0004363943880889565,0.12008005380630493
1784885689950195217,1784885689950666616,276,231,0.010123813524842262,6.27052640914917,0.02271202579140663,0.00043636446935124695,0.12028065323829651
1784885690070162785,1784885690070506016,275,235,0.019513772800564766,6.279913902282715,0.0227879099547863,0.0004363646439742297,0.11988011747598648
1784885690190170335,1784885690190924547,275,227,0.021049099043011665,6.28147554397583,0.022780321538448334,0.0004363628395367414,0.11992005258798599
1784885690310182219,1784885690310740902,275,233,0.001227266388013959,6.261376857757568,0.0227651447057724,0.0004363821353763342,0.11999999731779099
1784885690430178585,1784885690430580049,275,230,0.0021565521601587534,6.262203693389893,0.0227879099547863,0.0004363892658147961,0.11988011747598648
1784885690550205856,1784885690550770241,276,232,0.003514048643410206,6.263909816741943,0.022734791040420532,0.00043636493501253426,0.12016021460294724
1784885690670158580,1784885690670597965,275,238,0.010429199784994125,6.27085542678833,0.022772733122110367,0.00043636286864057183,0.1199600100517273
1784885690790185961,1784885690790720962,276,238,0.015087058767676353,6.275541305541992,0.022704437375068665,0.0004363608895801008,0.12032085657119751
1784885690910167441,1784885690910687389,275,239,0.022187601774930954,6.28284215927124,0.022780321538448334,0.000436346948845312,0.11992005258798599
1784885691040140877,1784885691040524733,276,240,0.010815856978297234,6.271292209625244,0.022727202624082565,0.0004363593179732561,0.12020033597946167
1784885691150161879,1784885691150578952,277,237,0.004676176235079765,6.265141010284424,0.022636141628026962,0.0004363601328805089,0.12068387866020203
1784885691280193189,1784885691280862913,277,240,0.0075964671559631824,6.268245697021484,0.022636141628026962,0.0004363472980912775,0.12068387866020203
1784885691400160168,1784885691400582518,277,245,0.0006622629589401186,6.260014057159424,0.022651318460702896,0.00043643772369250655,0.12060301750898361
1784885691520156476,1784885691520620320,278,249,0.018503092229366302,6.2790069580078125,0.022583024576306343,0.0004363574262242764,0.12096773833036423
1784885691640186798,1784885691640790327,278,242,0.0008460636017844081,6.261696815490723,0.02256784774363041,0.0004363332409411669,0.12104909121990204
1784885691761118479,1784885691764786109,278,241,0.005508605390787125,6.266364097595215,0.02259061299264431,0.00043633292079903185,0.1209271103143692
1784885691880160750,1784885691880570139,278,244,0.014355712570250034,6.2736592292785645,0.022552670910954475,0.00043644112884067,0.1211305484175682
1784885692010188710,1784885692010849750,278,239,0.0036111667286604643,6.264194011688232,0.022560259327292442,0.00043635195470415056,0.12108980864286423
1784885692130148575,1784885692130507471,278,245,0.0010205465368926525,6.261192798614502,0.02259061299264431,0.00043638053466565907,0.1209271103143692
1784885692250298044,1784885692250913442,278,247,0.018940851092338562,6.279832363128662,0.02253749407827854,0.0004363304178696126,0.12121212482452393
1784885692370184493,1784885692370693961,279,240,0.01521232444792986,6.276114463806152,0.022476786747574806,0.00043632969027385116,0.12153950333595276
1784885692490154709,1784885692490502180,279,243,0.01831548660993576,6.279221534729004,0.022461609914898872,0.00043632937013171613,0.12162162363529205
1784885692610233113,1784885692610687144,278,244,0.0015945560298860073,6.25946569442749,0.02251472882926464,0.00043654104229062796,0.12133467942476273
1784885692740240184,1784885692740747281,278,247,0.0063488297164440155,6.267115592956543,0.022552670910954475,0.00043633911991491914,0.1211305484175682
1784885692860171127,1784885692860597013,278,244,0.004303023684769869,6.264451503753662,0.022575436159968376,0.000436382251791656,0.12100840359926224
1784885692980165709,1784885692980642552,278,247,0.017593342810869217,6.278542995452881,0.022560259327292442,0.0004363263724371791,0.12108980864286423
1784885693100153415,1784885693100536678,277,247,0.016668779775500298,6.277613639831543,0.022651318460702896,0.0004363266925793141,0.12060301750898361
1784885693220169732,1784885693220672793,277,240,0.021838251501321793,6.2826409339904785,0.02262096479535103,0.0004363365878816694,0.1207648441195488
1784885693340201435,1784885693340847180,278,239,0.022321416065096855,6.28312349319458,0.02259061299264431,0.00043633667519316077,0.1209271103143692
1784885693460159555,1784885693460619233,278,238,0.0016470685368403792,6.261963367462158,0.022575436159968376,0.00043637052294798195,0.12100840359926224
1784885693580158411,1784885693580570040,278,240,0.0048328121192753315,6.265588283538818,0.022583024576306343,0.00043633990571834147,0.12096773833036423
1784885693710166256,1784885693710728142,278,238,0.007678307127207518,6.2671122550964355,0.02259061299264431,0.0004364320484455675,0.1209271103143692
1784885693830152410,1784885693830526581,278,240,0.010927648283541203,6.271761894226074,0.022552670910954475,0.00043633440509438515,0.1211305484175682
1784885693950243938,1784885693950615869,279,239,0.019939951598644257,6.280796527862549,0.02251472882926464,0.00043633286259137094,0.12133467942476273
1784885694070169237,1784885694070619620,279,242,0.01342296227812767,6.274489402770996,0.02249196358025074,0.0004363182233646512,0.12145748734474182
1784885694190158775,1784885694190692350,279,240,0.01214074157178402,6.273199081420898,0.02244643308222294,0.00043631880544126034,0.1217038556933403
1784885694310171383,1784885694310682239,279,236,0.02308015711605549,6.282567977905273,0.022461609914898872,0.00043642829405143857,0.12162162363529205
1784885694440180947,1784885694440823822,279,237,0.014454838819801807,6.2755446434021,0.022507140412926674,0.0004363166226539761,0.12137559056282043
1784885694560148895,1784885694560508494,279,238,0.002012890065088868,6.262938022613525,0.022476786747574806,0.00043632808956317604,0.12153950333595276
1784885694680159522,1784885694680592870,279,245,0.0152103491127491,6.276310443878174,0.022476786747574806,0.00043631589505821466,0.12153950333595276
1784885694800156651,1784885694800502400,279,247,0.00781459640711546,6.268923282623291,0.022461609914898872,0.0004363152838777751,0.12162162363529205
1784885694930156272,1784885694930577807,279,251,0.004437207244336605,6.265735149383545,0.022476786747574806,0.0004363020707387477,0.12153950333595276
1784885695040155968,1784885695040635402,280,252,0.0022943709045648575,6.263422966003418,0.02241607941687107,0.0004363139159977436,0.12186865508556366
1784885695170165916,1784885695170709991,280,241,0.0003205120447091758,6.260910987854004,0.022408491000533104,0.0004363514017313719,0.12190992385149002
1784885695290173854,1784885695290541619,279,243,0.01870974712073803,6.279862880706787,0.022454021498560905,0.0004363121697679162,0.12166272103786469
1784885695410243264,1784885695410757861,280,238,0.014783049933612347,6.276162147521973,0.02241607941687107,0.0004362964245956391,0.12186865508556366
1784885695530149697,1784885695530512388,279,243,0.014017499051988125,6.2739949226379395,0.02243884466588497,0.00043639412615448236,0.12174501270055771
1784885695660167552,1784885695660559018,279,246,0.01306405384093523,6.27429723739624,0.022484375163912773,0.0004363065818324685,0.1214984804391861
1784885695780210003,1784885695780877468,279,248,0.004267583601176739,6.265333652496338,0.02244643308222294,0.0004363182233646512,0.1217038556933403
1784885695900153505,1784885695900755868,280,252,0.010124057531356812,6.271389484405518,0.022400902584195137,0.00043630434083752334,0.12195122241973877
1784885696030216246,1784885696030583844,279,245,0.021560348570346832,6.281883239746094,0.02246919833123684,0.0004363700281828642,0.12158054858446121
1784885696150155094,1784885696150578759,279,245,0.009266085922718048,6.270550727844238,0.022454021498560905,0.00043630300206132233,0.12166272103786469
1784885696270167748,1784885696270743411,280,243,0.01633632928133011,6.277449607849121,0.022408491000533104,0.0004363149346318096,0.12190992385149002
1784885696390151202,1784885696390558850,280,249,3.861881123157218e-05,6.261359214782715,0.02237054891884327,0.00043630049913190305,0.12211669236421585
1784885696520156536,1784885696520610511,280,245,0.013530892319977283,6.25238037109375,0.0223401952534914,0.00043787193135358393,0.12228260934352875
1784885696640187243,1784885696640840283,281,245,0.011690369807183743,6.272959232330322,0.022325018420815468,0.0004363041080068797,0.12236573547124863
1784885696760155513,1784885696760543312,280,242,0.019637146964669228,6.279975891113281,0.022362960502505302,0.00043636892223730683,0.12215812504291534
1784885696880157409,1784885696880606811,282,241,0.008220450952649117,6.269639492034912,0.022264311090111732,0.0004362936597317457,0.12269938737154007
1784885697010177427,1784885697010646141,282,239,0.004116507712751627,6.26572847366333,0.02224154584109783,0.00043628018465824425,0.12282497435808182
1784885697130149672,1784885697130592334,281,241,0.0074765682220458984,6.269140243530273,0.022362960502505302,0.0004362766048870981,0.12215812504291534
1784885697250176485,1784885697250731039,281,242,0.0063686855137348175,6.267841815948486,0.02234778366982937,0.0004362898471299559,0.12224108725786209
1784885697370166839,1784885697370637275,280,237,0.018827859312295914,6.279156684875488,0.022378137335181236,0.0004363696207292378,0.12207528203725815
1784885697500156208,1784885697500529694,280,237,0.02066751755774021,6.280979633331299,0.022408491000533104,0.0004363708139862865,0.12190992385149002
1784885697620156950,1784885697620876574,279,238,0.016354180872440338,6.276700973510742,0.022476786747574806,0.00043636836926452816,0.12153950333595276
1784885697740248253,1784885697740848505,278,236,0.01712086610496044,6.255841255187988,0.022499551996588707,0.0004378810408525169,0.12141652405261993
1784885697860157378,1784885697860561045,279,230,0.008130097761750221,6.269551753997803,0.02251472882926464,0.000436293485108763,0.12133467942476273
1784885697980156657,1784885697980543679,278,238,0.010807829909026623,6.2724432945251465,0.022575436159968376,0.00043627858394756913,0.12100840359926224
1784885698100147947,1784885698100484179,278,232,0.004275250714272261,6.265904426574707,0.02253749407827854,0.00043627904960885644,0.12121212482452393
1784885698230200839,1784885698230588545,277,236,0.012668908573687077,6.274196147918701,0.02261337637901306,0.00043628609273582697,0.12080536782741547
1784885698350156155,1784885698350521050,277,238,0.019880643114447594,6.281430721282959,0.02262096479535103,0.0004362845211289823,0.1207648441195488
1784885698470169092,1784885698470773677,278,245,0.007044400088489056,6.268611907958984,0.022575436159968376,0.0004362833278719336,0.12100840359926224
1784885698590156293,1784885698590798391,279,248,0.013881240971386433,6.275665283203125,0.02251472882926464,0.000436268252087757,0.12133467942476273
1784885698710216502,1784885698710647573,279,244,0.002218891866505146,6.264064311981201,0.02251472882926464,0.0004362639447208494,0.12133467942476273
1784885698830144581,1784885698830500940,278,245,0.018810689449310303,6.278843879699707,0.022529905661940575,0.00043639022624120116,0.12125294655561447
1784885698960156922,1784885698960543648,278,248,0.016778534278273582,6.27789306640625,0.02253749407827854,0.00043631490552797914,0.12121212482452393
1784885699080160461,1784885699080607882,279,249,0.020143434405326843,6.280319690704346,0.022484375163912773,0.00043638027273118496,0.1214984804391861
1784885699200155691,1784885699200525104,278,254,0.005678369197994471,6.267502307891846,0.022529905661940575,0.00043626545812003314,0.12125294655561447
1784885699320152624,1784885699320554366,279,255,0.012154179625213146,6.274205207824707,0.022484375163912773,0.00043624965474009514,0.1214984804391861
1784885699440178220,1784885699441439938,279,247,0.019703520461916924,6.2800068855285645,0.022454021498560905,0.00043637139606289566,0.12166272103786469
1784885699570203610,1784885699571918619,279,256,0.006267029792070389,6.268570899963379,0.02244643308222294,0.0004362319887150079,0.1217038556933403
1784885699690162956,1784885699690709012,279,253,0.0006993914139457047,6.263067245483398,0.022507140412926674,0.0004362275649327785,0.12137559056282043
1784885699810179053,1784885699810815300,278,245,0.01418543141335249,6.274507999420166,0.022560259327292442,0.0004363700863905251,0.12108980864286423
1784885699930149138,1784885699930584728,278,234,0.017678409814834595,6.277827262878418,0.02259061299264431,0.00043638216448016465,0.1209271103143692
1784885700050309869,1784885700050807339,278,251,0.0052765607833862305,6.267421722412109,0.022605789825320244,0.0004362430772744119,0.12084592133760452
1784885700170155760,1784885700170592349,277,242,0.004752416163682938,6.2669548988342285,0.02264373004436493,0.00043623909004963934,0.12064342945814133
1784885700300172589,1784885700300595754,275,247,0.01469522062689066,6.272742748260498,0.022803086787462234,0.00043652867316268384,0.11980032920837402
1784885700410245174,1784885700410775695,275,246,0.0026727120857685804,6.264777183532715,0.022772733122110367,0.00043624587124213576,0.1199600100517273
1784885700540157628,1784885700540718275,275,247,0.02287815511226654,6.283019542694092,0.0227651447057724,0.0004363827174529433,0.11999999731779099
1784885700660183403,1784885700660678817,275,244,0.01991356909275055,6.279881000518799,0.022803086787462234,0.0004363948537502438,0.11980032920837402
1784885700780164035,1784885700780649099,275,236,0.018472295254468918,6.278622627258301,0.022772733122110367,0.0004363820480648428,0.1199600100517273
1784885700900151148,1784885700900516876,275,244,0.02038446068763733,6.2803425788879395,0.022803086787462234,0.0004363954649306834,0.11980032920837402
1784885701020163259,1784885701020694020,275,240,0.016136229038238525,6.275947570800781,0.022795498371124268,0.0004364056803751737,0.11984021216630936
1784885701140125645,1784885701140511537,274,237,0.005470306146889925,6.267831325531006,0.022856205701828003,0.0004362280305940658,0.11952191591262817
1784885701260157596,1784885701260605980,274,242,0.01291106827557087,6.272742748260498,0.022856205701828003,0.00043640428339131176,0.11952191591262817
1784885701380161422,1784885701380639505,273,240,0.010569687001407146,6.270606517791748,0.022970031946897507,0.0004363899934105575,0.11892963200807571
1784885701500217870,1784885701500597670,273,244,0.019092358648777008,6.278740882873535,0.02298520877957344,0.00043641705997288227,0.11885110288858414
1784885701610168870,1784885701610637566,273,250,0.007505999878048897,6.267309188842773,0.022992797195911407,0.0004364062915556133,0.11881188303232193
1784885701730151457,1784885701730562994,272,246,0.014433988370001316,6.274204254150391,0.023015562444925308,0.00043640859075821936,0.11869436502456665
1784885701850172595,1784885701850632274,273,242,0.0197150856256485,6.279332637786865,0.022932089865207672,0.0004364192427601665,0.11912640929222107
1784885701970151350,1784885701970651967,274,244,0.008963259868323803,6.267359256744385,0.02291691303253174,0.00043650437146425247,0.1192052960395813
