t_ns,t_bag_ns,wx,wy,wz,ax,ay,az,qx,qy,qz,qw
1789550149559540257,1789550149562372419,-0.02766920067369938,0.03405439853668213,0.011706200428307056,-0.3597288131713867,0.9995791912078857,12.16673469543457,0.0003750492469407618,-0.018565433099865913,0.5106222033500671,0.8595995306968689
1789550149563601643,1789550149577133417,-0.012770400382578373,-0.01809139922261238,-0.012770400382578373,-0.01735796220600605,-1.092953085899353,9.661800384521484,-0.0019853590056300163,-0.018397217616438866,0.5106097459793091,0.85960853099823
1789550149578400748,1789550149581294440,-0.012770400382578373,-0.01809139922261238,-0.012770400382578373,-0.01735796220600605,-1.092953085899353,9.661800384521484,-0.0019853590056300163,-0.018397217616438866,0.5106097459793091,0.85960853099823
1789550149584974797,1789550149597240778,0.05214580148458481,-0.0063852001912891865,0.0,1.0516530275344849,-0.23343466222286224,7.911639213562012,-0.00156010698992759,-0.020396361127495766,0.5105183124542236,0.8596184253692627
1789550149598116859,1789550149599401669,0.05214580148458481,-0.0063852001912891865,0.0,1.0516530275344849,-0.23343466222286224,7.911639213562012,-0.00156010698992759,-0.020396361127495766,0.5105183124542236,0.8596184253692627
1789550149603007220,1789550149606343452,0.05214580148458481,-0.0063852001912891865,0.0,1.0516530275344849,-0.23343466222286224,7.911639213562012,-0.00156010698992759,-0.020396361127495766,0.5105183124542236,0.8596184253692627
1789550149607237715,1789550149619970993,-0.041503798216581345,0.025540800765156746,0.012770400382578373,-0.29628247022628784,1.0055646896362305,11.023503303527832,-0.0002903852437157184,-0.01891103945672512,0.5106375813484192,0.8595830202102661
1789550149620195503,1789550149623453485,-0.041503798216581345,0.025540800765156746,0.012770400382578373,-0.29628247022628784,1.0055646896362305,11.023503303527832,-0.0002903852437157184,-0.01891103945672512,0.5106375813484192,0.8595830202102661
1789550149624415870,1789550149627183799,-0.041503798216581345,0.025540800765156746,0.012770400382578373,-0.29628247022628784,1.0055646896362305,11.023503303527832,-0.0002903852437157184,-0.01891103945672512,0.5106375813484192,0.8595830202102661
1789550149628080748,1789550149639666477,0.008513599634170532,-0.053210001438856125,-0.009577799588441849,0.3693056106567383,-1.2509703636169434,10.146028518676758,-0.0023530705366283655,-0.019956005737185478,0.5106266140937805,0.8595627546310425
1789550149640093056,1789550149643195704,0.008513599634170532,-0.053210001438856125,-0.009577799588441849,0.3693056106567383,-1.2509703636169434,10.146028518676758,-0.0023530705366283655,-0.019956005737185478,0.5106266140937805,0.8595627546310425
1789550149646395508,1789550149649362450,0.008513599634170532,-0.053210001438856125,-0.009577799588441849,0.3693056106567383,-1.2509703636169434,10.146028518676758,-0.0023530705366283655,-0.019956005737185478,0.5106266140937805,0.8595627546310425
1789550149654207020,1789550149661435140,0.05214580148458481,0.009577799588441849,0.0,0.8194155097007751,0.365115761756897,8.633491516113281,-0.0007564407424069941,-0.02124469168484211,0.5105516314506531,0.8595792055130005
1789550149662111207,1789550149664308704,0.05214580148458481,0.009577799588441849,0.0,0.8194155097007751,0.365115761756897,8.633491516113281,-0.0007564407424069941,-0.02124469168484211,0.5105516314506531,0.8595792055130005
1789550149666909505,1789550149669458349,0.05214580148458481,0.009577799588441849,0.0,0.8194155097007751,0.365115761756897,8.633491516113281,-0.0007564407424069941,-0.02124469168484211,0.5105516314506531,0.8595792055130005
1789550149680978956,1789550149683203413,-0.04469640180468559,0.0,0.01383460033684969,-0.9199720025062561,0.45010989904403687,9.499593734741211,-0.0002631456300150603,-0.01931852288544178,0.5106778144836426,0.8595500588417053
1789550149684061200,1789550149685035769,-0.04469640180468559,0.0,0.01383460033684969,-0.9199720025062561,0.45010989904403687,9.499593734741211,-0.0002631456300150603,-0.01931852288544178,0.5106778144836426,0.8595500588417053
1789550149686950244,1789550149690361152,-0.04469640180468559,0.0,0.01383460033684969,-0.9199720025062561,0.45010989904403687,9.499593734741211,-0.0002631456300150603,-0.01931852288544178,0.5106778144836426,0.8595500588417053
1789550149702397161,1789550149704377702,0.015962999314069748,-0.05533840134739876,-0.01809139922261238,0.3669114112854004,-1.113303780555725,9.102754592895508,-0.002109020948410034,-0.020486213266849518,0.5106192827224731,0.8595553040504456
1789550149706867794,1789550149709365052,0.015962999314069748,-0.05533840134739876,-0.01809139922261238,0.3669114112854004,-1.113303780555725,9.102754592895508,-0.002109020948410034,-0.020486213266849518,0.5106192827224731,0.8595553040504456
1789550149711910156,1789550149724085741,0.01809139922261238,0.038311198353767395,0.0,0.9941922426223755,0.35733458399772644,10.626065254211426,-0.00020833166490774602,-0.02152838744223118,0.5104758143424988,0.8596175312995911
1789550149723626480,1789550149725364532,0.01809139922261238,0.038311198353767395,0.0,0.9941922426223755,0.35733458399772644,10.626065254211426,-0.00020833166490774602,-0.02152838744223118,0.5104758143424988,0.8596175312995911
1789550149727159411,1789550149730508234,0.01809139922261238,0.038311198353767395,0.0,0.9941922426223755,0.35733458399772644,10.626065254211426,-0.00020833166490774602,-0.02152838744223118,0.5104758143424988,0.8596175312995911
1789550149731840408,1789550149745216813,-0.04469640180468559,0.014898800291121006,-0.004256799817085266,-0.8301894068717957,-0.02992752008140087,9.604339599609375,-0.0005736200837418437,-0.019436826929450035,0.510500967502594,0.8596521615982056
1789550149744795455,1789550149748964421,-0.04469640180468559,0.014898800291121006,-0.004256799817085266,-0.8301894068717957,-0.02992752008140087,9.604339599609375,-0.0005736200837418437,-0.019436826929450035,0.510500967502594,0.8596521615982056
1789550149753330234,1789550149765814282,0.031925998628139496,-0.05108160153031349,-0.017027199268341064,0.5638344883918762,-0.7266402244567871,8.622716903686523,-0.001759125618264079,-0.021264322102069855,0.5103839039802551,0.8596768975257874
1789550149765198355,1789550149768427229,0.031925998628139496,-0.05108160153031349,-0.017027199268341064,0.5638344883918762,-0.7266402244567871,8.622716903686523,-0.001759125618264079,-0.021264322102069855,0.5103839039802551,0.8596768975257874
1789550149768388345,1789550149771213378,0.031925998628139496,-0.05108160153031349,-0.017027199268341064,0.5638344883918762,-0.7266402244567871,8.622716903686523,-0.001759125618264079,-0.021264322102069855,0.5103839039802551,0.8596768975257874
1789550149774326914,1789550149786727065,0.0,0.022348200902342796,0.0063852001912891865,0.5315127968788147,0.7673416137695312,11.449071884155273,0.0005887513980269432,-0.02123529277741909,0.5103289484977722,0.8597119450569153
1789550149787594850,1789550149790788525,0.0,0.022348200902342796,0.0063852001912891865,0.5315127968788147,0.7673416137695312,11.449071884155273,0.0005887513980269432,-0.02123529277741909,0.5103289484977722,0.8597119450569153
1789550149792360541,1789550149795220255,0.0,0.022348200902342796,0.0063852001912891865,0.5315127968788147,0.7673416137695312,11.449071884155273,0.0005887513980269432,-0.02123529277741909,0.5103289484977722,0.8597119450569153
1789550149797438454,1789550149806198650,-0.029797600582242012,-0.01809139922261238,-0.004256799817085266,-0.5907692313194275,-0.7996633648872375,9.815628051757812,-0.00048286619130522013,-0.019616948440670967,0.5103911757469177,0.8597134351730347
1789550149806661743,1789550149809100711,-0.029797600582242012,-0.01809139922261238,-0.004256799817085266,-0.5907692313194275,-0.7996633648872375,9.815628051757812,-0.00048286619130522013,-0.019616948440670967,0.5103911757469177,0.8597134351730347
1789550149810380651,1789550149814734057,-0.029797600582242012,-0.01809139922261238,-0.004256799817085266,-0.5907692313194275,-0.7996633648872375,9.815628051757812,-0.00048286619130522013,-0.019616948440670967,0.5103911757469177,0.8597134351730347
1789550149816689583,1789550149828321585,0.04256799817085266,-0.03618279844522476,-0.02447660081088543,0.8858546018600464,-0.31543606519699097,8.135497093200684,-0.0007099966169334948,-0.021721478551626205,0.5101849436759949,0.8597850799560547
1789550149829561789,1789550149832200289,0.04256799817085266,-0.03618279844522476,-0.02447660081088543,0.8858546018600464,-0.31543606519699097,8.135497093200684,-0.0007099966169334948,-0.021721478551626205,0.5101849436759949,0.8597850799560547
1789550149833521816,1789550149838912599,0.04256799817085266,-0.03618279844522476,-0.02447660081088543,0.8858546018600464,-0.31543606519699097,8.135497093200684,-0.0007099966169334948,-0.021721478551626205,0.5101849436759949,0.8597850799560547
1789550149837665470,1789550149849210501,-0.026605000719428062,0.035118598490953445,-0.0063852001912891865,0.0035913025494664907,0.9983820915222168,12.608464241027832,0.001035857480019331,-0.02079479582607746,0.5100380182266235,0.8598948121070862
1789550149853429442,1789550149855784883,-0.026605000719428062,0.035118598490953445,-0.0063852001912891865,0.0035913025494664907,0.9983820915222168,12.608464241027832,0.001035857480019331,-0.02079479582607746,0.5100380182266235,0.8598948121070862
1789550149857000108,1789550149869417812,-0.012770400382578373,-0.03937539830803871,-0.02447660081088543,-0.5847837328910828,-1.1965023279190063,9.929951667785645,-0.001252130139619112,-0.02043108642101288,0.5099279880523682,0.8599684834480286
1789550149869896959,1789550149871149624,-0.012770400382578373,-0.03937539830803871,-0.02447660081088543,-0.5847837328910828,-1.1965023279190063,9.929951667785645,-0.001252130139619112,-0.02043108642101288,0.5099279880523682,0.8599684834480286
1789550149874304081,1789550149876150991,-0.012770400382578373,-0.03937539830803871,-0.02447660081088543,-0.5847837328910828,-1.1965023279190063,9.929951667785645,-0.001252130139619112,-0.02043108642101288,0.5099279880523682,0.8599684834480286
1789550149876961875,1789550149878848169,-0.012770400382578373,-0.03937539830803871,-0.02447660081088543,-0.5847837328910828,-1.1965023279190063,9.929951667785645,-0.001252130139619112,-0.02043108642101288,0.5099279880523682,0.8599684834480286
1789550149882145350,1789550149890139878,0.04469640180468559,-0.0063852001912891865,-0.022348200902342796,1.0779893398284912,-0.21308395266532898,8.872312545776367,-0.0013702622381970286,-0.02204824611544609,0.5096839666366577,0.8600730299949646
1789550149890462524,1789550149892879069,0.04469640180468559,-0.0063852001912891865,-0.022348200902342796,1.0779893398284912,-0.21308395266532898,8.872312545776367,-0.0013702622381970286,-0.02204824611544609,0.5096839666366577,0.8600730299949646
1789550149895441523,1789550149898720780,0.04469640180468559,-0.0063852001912891865,-0.022348200902342796,1.0779893398284912,-0.21308395266532898,8.872312545776367,-0.0013702622381970286,-0.02204824611544609,0.5096839666366577,0.8600730299949646
1789550149899173800,1789550149912729905,-0.053210001438856125,0.01809139922261238,0.004256799817085266,-0.14365209639072418,0.7805097699165344,11.458050727844238,-0.00018219447520095855,-0.020640186965465546,0.5096399784088135,0.8601350784301758
1789550149912318769,1789550149916499770,-0.053210001438856125,0.01809139922261238,0.004256799817085266,-0.14365209639072418,0.7805097699165344,11.458050727844238,-0.00018219447520095855,-0.020640186965465546,0.5096399784088135,0.8601350784301758
1789550149917343411,1789550149921514265,-0.053210001438856125,0.01809139922261238,0.004256799817085266,-0.14365209639072418,0.7805097699165344,11.458050727844238,-0.00018219447520095855,-0.020640186965465546,0.5096399784088135,0.8601350784301758
1789550149921934159,1789550149933018059,0.0063852001912891865,-0.056402601301670074,-0.01809139922261238,0.19931729137897491,-0.9510965943336487,9.065644264221191,-0.002280291635543108,-0.021385557949543,0.5095799565315247,0.8601495623588562
1789550149933245569,1789550149939235855,0.0063852001912891865,-0.056402601301670074,-0.01809139922261238,0.19931729137897491,-0.9510965943336487,9.065644264221191,-0.002280291635543108,-0.021385557949543,0.5095799565315247,0.8601495623588562
1789550149937175397,1789550149939380523,0.0063852001912891865,-0.056402601301670074,-0.01809139922261238,0.19931729137897491,-0.9510965943336487,9.065644264221191,-0.002280291635543108,-0.021385557949543,0.5095799565315247,0.8601495623588562
1789550149953628693,1789550149965392346,0.04043959826231003,0.02128399908542633,-0.004256799817085266,0.7829039692878723,0.02753331884741783,9.108739852905273,-0.0005271192640066147,-0.022846577689051628,0.509412407875061,0.8602140545845032
1789550149956822998,1789550149965530422,0.04043959826231003,0.02128399908542633,-0.004256799817085266,0.7829039692878723,0.02753331884741783,9.108739852905273,-0.0005271192640066147,-0.022846577689051628,0.509412407875061,0.8602140545845032
1789550149961809588,1789550149974288618,-0.04895320162177086,0.009577799588441849,0.014898800291121006,-0.35015198588371277,0.395043283700943,10.093954086303711,-3.195159661117941e-05,-0.020785227417945862,0.5095461010932922,0.8601871728897095
1789550149974435082,1789550149976815891,-0.04895320162177086,0.009577799588441849,0.014898800291121006,-0.35015198588371277,0.395043283700943,10.093954086303711,-3.195159661117941e-05,-0.020785227417945862,0.5095461010932922,0.8601871728897095
1789550149978357022,1789550149984880706,-0.04895320162177086,0.009577799588441849,0.014898800291121006,-0.35015198588371277,0.395043283700943,10.093954086303711,-3.195159661117941e-05,-0.020785227417945862,0.5095461010932922,0.8601871728897095
1789550149986601075,1789550149995353550,0.0,-0.0649162009358406,-0.059595201164484024,-1.9039888381958008,-1.5670050382614136,8.439560890197754,-0.001978339394554496,-0.020771151408553123,0.5093569755554199,0.8602973222732544
1789550149996655654,1789550149999238827,0.0,-0.0649162009358406,-0.059595201164484024,-1.9039888381958008,-1.5670050382614136,8.439560890197754,-0.001978339394554496,-0.020771151408553123,0.5093569755554199,0.8602973222732544
1789550150002465813,1789550150004156241,0.0,-0.0649162009358406,-0.059595201164484024,-1.9039888381958008,-1.5670050382614136,8.439560890197754,-0.001978339394554496,-0.020771151408553123,0.5093569755554199,0.8602973222732544
1789550150006828199,1789550150018024192,0.008513599634170532,0.004256799817085266,-0.32564520835876465,-2.367266893386841,0.9792284965515137,10.128669738769531,-0.002140019554644823,-0.018898464739322662,0.5072861313819885,0.8615627288818359
1789550150018131901,1789550150020103702,0.008513599634170532,0.004256799817085266,-0.32564520835876465,-2.367266893386841,0.9792284965515137,10.128669738769531,-0.002140019554644823,-0.018898464739322662,0.5072861313819885,0.8615627288818359
1789550150021845623,1789550150027179318,0.008513599634170532,0.004256799817085266,-0.32564520835876465,-2.367266893386841,0.9792284965515137,10.128669738769531,-0.002140019554644823,-0.018898464739322662,0.5072861313819885,0.8615627288818359
1789550150026812158,1789550150037917180,-0.01809139922261238,0.043632201850414276,-0.5682827830314636,-0.14185644686222076,-0.3214215636253357,11.520898818969727,-0.0025093441363424063,-0.01677325740456581,0.5027000904083252,0.8642895221710205
1789550150037499563,1789550150039457625,-0.01809139922261238,0.043632201850414276,-0.5682827830314636,-0.14185644686222076,-0.3214215636253357,11.520898818969727,-0.0025093441363424063,-0.01677325740456581,0.5027000904083252,0.8642895221710205
1789550150041812213,1789550150044995591,-0.01809139922261238,0.043632201850414276,-0.5682827830314636,-0.14185644686222076,-0.3214215636253357,11.520898818969727,-0.0025093441363424063,-0.01677325740456581,0.5027000904083252,0.8642895221710205
1789550150047323923,1789550150058557244,0.014898800291121006,-0.059595201164484024,-0.6491619944572449,-0.03411737456917763,-0.7428010702133179,8.037933349609375,-0.004274125210940838,-0.016893649473786354,0.49692216515541077,0.8676152229309082
1789550150058908276,1789550150063206762,0.014898800291121006,-0.059595201164484024,-0.6491619944572449,-0.03411737456917763,-0.7428010702133179,8.037933349609375,-0.004274125210940838,-0.016893649473786354,0.49692216515541077,0.8676152229309082
1789550150064160888,1789550150067262831,0.014898800291121006,-0.059595201164484024,-0.6491619944572449,-0.03411737456917763,-0.7428010702133179,8.037933349609375,-0.004274125210940838,-0.016893649473786354,0.49692216515541077,0.8676152229309082
1789550150068217643,1789550150078746030,-0.020219799131155014,-0.012770400382578373,-0.6544830203056335,0.5219359397888184,0.6374561786651611,10.238204956054688,-0.002064966131001711,-0.017789430916309357,0.490961492061615,0.8709921836853027
1789550150081426709,1789550150085893248,-0.020219799131155014,-0.012770400382578373,-0.6544830203056335,0.5219359397888184,0.6374561786651611,10.238204956054688,-0.002064966131001711,-0.017789430916309357,0.490961492061615,0.8709921836853027
1789550150086254001,1789550150088649973,-0.020219799131155014,-0.012770400382578373,-0.6544830203056335,0.5219359397888184,0.6374561786651611,10.238204956054688,-0.002064966131001711,-0.017789430916309357,0.490961492061615,0.8709921836853027
1789550150093598603,1789550150099438607,-0.011706200428307056,0.023412400856614113,-0.6927942037582397,0.05626373738050461,-0.596754789352417,11.768698692321777,-0.0030355784110724926,-0.01622816175222397,0.4848082661628723,0.8744596838951111
1789550150102907192,1789550150106347613,-0.011706200428307056,0.023412400856614113,-0.6927942037582397,0.05626373738050461,-0.596754789352417,11.768698692321777,-0.0030355784110724926,-0.01622816175222397,0.4848082661628723,0.8744596838951111
1789550150107297740,1789550150110384555,-0.011706200428307056,0.023412400856614113,-0.6927942037582397,0.05626373738050461,-0.596754789352417,11.768698692321777,-0.0030355784110724926,-0.01622816175222397,0.4848082661628723,0.8744596838951111
1789550150111852176,1789550150120367878,0.026605000719428062,-0.04895320162177086,-0.7055646181106567,0.03172317147254944,-0.3770867586135864,8.517372131347656,-0.004321427550166845,-0.015286222100257874,0.47829973697662354,0.8780480027198792
1789550150120609683,1789550150123726235,0.026605000719428062,-0.04895320162177086,-0.7055646181106567,0.03172317147254944,-0.3770867586135864,8.517372131347656,-0.004321427550166845,-0.015286222100257874,0.47829973697662354,0.8780480027198792
1789550150124468239,1789550150127507653,0.026605000719428062,-0.04895320162177086,-0.7055646181106567,0.03172317147254944,-0.3770867586135864,8.517372131347656,-0.004321427550166845,-0.015286222100257874,0.47829973697662354,0.8780480027198792
1789550150128333757,1789550150131239428,0.026605000719428062,-0.04895320162177086,-0.7055646181106567,0.03172317147254944,-0.3770867586135864,8.517372131347656,-0.004321427550166845,-0.015286222100257874,0.47829973697662354,0.8780480027198792
1789550150132225865,1789550150164160207,-0.014898800291121006,0.008513599634170532,-0.7023720145225525,0.37409400939941406,0.5171475410461426,10.412383079528809,-0.0020733517594635487,-0.015465171076357365,0.4717864394187927,0.8815699219703674
1789550150156360123,1789550150164682052,0.0,0.012770400382578373,-0.7289770245552063,0.3387795388698578,-0.7487865686416626,12.212224006652832,-0.002653368515893817,-0.014259371906518936,0.4651292562484741,0.8851191401481628
1789550150170178190,1789550150184913980,0.028733400627970695,-0.03937539830803871,-0.708757221698761,0.22924481332302094,-0.181959331035614,8.239645004272461,-0.003350533777847886,-0.01432855986058712,0.45853036642074585,0.888552188873291
1789550150192052403,1789550150204678465,-0.01809139922261238,0.004256799817085266,-0.7055646181106567,0.595557689666748,0.3621230125427246,9.762955665588379,-0.0012700401712208986,-0.015006511472165585,0.4520011246204376,0.8918853998184204
1789550150208885424,1789550150213167022,-0.01809139922261238,0.004256799817085266,-0.7055646181106567,0.595557689666748,0.3621230125427246,9.762955665588379,-0.0012700401712208986,-0.015006511472165585,0.4520011246204376,0.8918853998184204
1789550150212704967,1789550150230203834,0.008513599634170532,-0.004256799817085266,-0.7225918173789978,-0.3471592366695404,-0.6272808313369751,12.553398132324219,-0.00215212837792933,-0.015865426510572433,0.4453062415122986,0.8952303528785706
1789550150225698873,1789550150231070971,0.008513599634170532,-0.004256799817085266,-0.7225918173789978,-0.3471592366695404,-0.6272808313369751,12.553398132324219,-0.00215212837792933,-0.015865426510572433,0.4453062415122986,0.8952303528785706
1789550150230742584,1789550150235214326,0.008513599634170532,-0.004256799817085266,-0.7225918173789978,-0.3471592366695404,-0.6272808313369751,12.553398132324219,-0.00215212837792933,-0.015865426510572433,0.4453062415122986,0.8952303528785706
1789550150235786721,1789550150245923192,0.019155599176883698,-0.05214580148458481,-0.7098214030265808,0.14664484560489655,-0.28131869435310364,8.553285598754883,-0.003418894251808524,-0.015178525820374489,0.4386483132839203,0.8985193967819214
1789550150247296768,1789550150251348894,0.019155599176883698,-0.05214580148458481,-0.7098214030265808,0.14664484560489655,-0.28131869435310364,8.553285598754883,-0.003418894251808524,-0.015178525820374489,0.4386483132839203,0.8985193967819214
1789550150267368216,1789550150272540115,-0.03086180053651333,0.0,-0.7247201800346375,0.4602852761745453,0.2735375463962555,8.757989883422852,-0.001343929790891707,-0.01559359673410654,0.43189552426338196,0.9017830491065979
1789550150275446989,1789550150290207276,0.015962999314069748,-0.04043959826231003,-0.7406831979751587,-0.7553706169128418,-0.788889467716217,10.989984512329102,-0.0030720392242074013,-0.01580405794084072,0.424987256526947,0.9050514698028564
1789550150290626782,1789550150294826797,0.015962999314069748,-0.04043959826231003,-0.7406831979751587,-0.7553706169128418,-0.788889467716217,10.989984512329102,-0.0030720392242074013,-0.01580405794084072,0.424987256526947,0.9050514698028564
1789550150308828713,1789550150312427874,0.023412400856614113,-0.04895320162177086,-0.7236559987068176,0.3800795078277588,-0.090979665517807,8.85675048828125,-0.0030949548818171024,-0.016047269105911255,0.41812077164649963,0.9082397222518921
1789550150313742606,1789550150318326020,0.023412400856614113,-0.04895320162177086,-0.7236559987068176,0.3800795078277588,-0.090979665517807,8.85675048828125,-0.0030949548818171024,-0.016047269105911255,0.41812077164649963,0.9082397222518921
1789550150319319216,1789550150328461009,-0.03299019858241081,0.041503798216581345,-0.725784420967102,0.4519055485725403,0.42616790533065796,9.390058517456055,-0.0011452642502263188,-0.015762271359562874,0.4112743139266968,0.9113699793815613
1789550150329746578,1789550150333636927,-0.03299019858241081,0.041503798216581345,-0.725784420967102,0.4519055485725403,0.42616790533065796,9.390058517456055,-0.0011452642502263188,-0.015762271359562874,0.4112743139266968,0.9113699793815613
1789550150334994431,1789550150338585204,-0.03299019858241081,0.041503798216581345,-0.725784420967102,0.4519055485725403,0.42616790533065796,9.390058517456055,-0.0011452642502263188,-0.015762271359562874,0.4112743139266968,0.9113699793815613
1789550150341042132,1789550150350079291,0.0,-0.04895320162177086,-0.6715102195739746,0.9840168952941895,-0.3477577865123749,10.638036727905273,1.8561251636128873e-05,-0.0175197534263134,0.4045090973377228,0.9143613576889038
1789550150353406059,1789550150363007094,0.0,-0.04895320162177086,-0.6715102195739746,0.9840168952941895,-0.3477577865123749,10.638036727905273,1.8561251636128873e-05,-0.0175197534263134,0.4045090973377228,0.9143613576889038
1789550150358000453,1789550150370349492,-0.01383460033684969,-0.06704460084438324,-0.5076233744621277,1.7747019529342651,-0.43514615297317505,9.36013126373291,0.0006640724022872746,-0.020366912707686424,0.3991435766220093,0.9166572690010071
1789550150371415716,1789550150376405267,-0.01383460033684969,-0.06704460084438324,-0.5076233744621277,1.7747019529342651,-0.43514615297317505,9.36013126373291,0.0006640724022872746,-0.020366912707686424,0.3991435766220093,0.9166572690010071
1789550150381664581,1789550150391289836,-0.04469640180468559,0.023412400856614113,-0.362892210483551,1.6531962156295776,0.19153612852096558,9.68155288696289,0.0018680552020668983,-0.0219930000603199,0.3951672315597534,0.9183393120765686
1789550150392369281,1789550150396238984,-0.04469640180468559,0.023412400856614113,-0.362892210483551,1.6531962156295776,0.19153612852096558,9.68155288696289,0.0018680552020668983,-0.0219930000603199,0.3951672315597534,0.9183393120765686
1789550150400374544,1789550150412869344,0.03724699839949608,-0.010641999542713165,-0.17772139608860016,0.8678981065750122,-0.8858546018600464,8.9249849319458,0.0012186721432954073,-0.023784348741173744,0.3929566740989685,0.9192438721656799
1789550150413285979,1789550150419533842,0.03724699839949608,-0.010641999542713165,-0.17772139608860016,0.8678981065750122,-0.8858546018600464,8.9249849319458,0.0012186721432954073,-0.023784348741173744,0.3929566740989685,0.9192438721656799
1789550150426782696,1789550150433266049,-0.011706200428307056,-0.029797600582242012,-0.06065940111875534,0.25737667083740234,0.773327112197876,10.842741012573242,0.0034757384564727545,-0.023623505607247353,0.39205488562583923,0.9196272492408752
1789550150434264152,1789550150438962663,-0.011706200428307056,-0.029797600582242012,-0.06065940111875534,0.25737667083740234,0.773327112197876,10.842741012573242,0.0034757384564727545,-0.023623505607247353,0.39205488562583923,0.9196272492408752
1789550150441311752,1789550150454370132,-0.050017401576042175,0.017027199268341064,-0.019155599176883698,0.8672995567321777,-0.7206547260284424,10.786477088928223,0.0037349879276007414,-0.023614434525370598,0.3917871117591858,0.9197405576705933
1789550150458473567,1789550150461256400,-0.050017401576042175,0.017027199268341064,-0.019155599176883698,0.8672995567321777,-0.7206547260284424,10.786477088928223,0.0037349879276007414,-0.023614434525370598,0.3917871117591858,0.9197405576705933
1789550150463119603,1789550150474420768,0.03937539830803871,-0.0063852001912891865,-0.028733400627970695,-0.26815059781074524,-0.628477931022644,8.67479133605957,0.0018777592340484262,-0.022766442969441414,0.3915828466415405,0.9198545813560486
1789550150475361359,1789550150477335493,0.03937539830803871,-0.0063852001912891865,-0.028733400627970695,-0.26815059781074524,-0.628477931022644,8.67479133605957,0.0018777592340484262,-0.022766442969441414,0.3915828466415405,0.9198545813560486
1789550150479520176,1789550150482176746,0.03937539830803871,-0.0063852001912891865,-0.028733400627970695,-0.26815059781074524,-0.628477931022644,8.67479133605957,0.0018777592340484262,-0.022766442969441414,0.3915828466415405,0.9198545813560486
1789550150483282151,1789550150496707654,-0.026605000719428062,-0.007449400145560503,0.004256799817085266,0.3076549172401428,0.5434837937355042,12.158354759216309,0.003840541699901223,-0.021896902471780777,0.3914755582809448,0.9199151992797852
1789550150499048189,1789550150502565323,-0.026605000719428062,-0.007449400145560503,0.004256799817085266,0.3076549172401428,0.5434837937355042,12.158354759216309,0.003840541699901223,-0.021896902471780777,0.3914755582809448,0.9199151992797852
1789550150518260869,1789550150521687088,-0.028733400627970695,0.019155599176883698,-0.010641999542713165,0.9361328482627869,-1.0396820306777954,11.53586196899414,0.0028190233279019594,-0.02112933062016964,0.39146971702575684,0.9199394583702087
1789550150523180854,1789550150525150895,-0.028733400627970695,0.019155599176883698,-0.010641999542713165,0.9361328482627869,-1.0396820306777954,11.53586196899414,0.0028190233279019594,-0.02112933062016964,0.39146971702575684,0.9199394583702087
1789550150526849896,1789550150538009115,0.056402601301670074,-0.007449400145560503,-0.023412400856614113,0.3842693567276001,-0.3357867896556854,8.639476776123047,0.0012379874242469668,-0.020944423973560333,0.3912702202796936,0.9200319647789001
1789550150537597442,1789550150539411724,0.056402601301670074,-0.007449400145560503,-0.023412400856614113,0.3842693567276001,-0.3357867896556854,8.639476776123047,0.0012379874242469668,-0.020944423973560333,0.3912702202796936,0.9200319647789001
1789550150542515853,1789550150545637349,0.056402601301670074,-0.007449400145560503,-0.023412400856614113,0.3842693567276001,-0.3357867896556854,8.639476776123047,0.0012379874242469668,-0.020944423973560333,0.3912702202796936,0.9200319647789001
1789550150547074899,1789550150558373324,-0.038311198353767395,-0.04256799817085266,0.015962999314069748,-0.04429272934794426,0.7577648162841797,10.57040023803711,0.0030079588759690523,-0.019993947818875313,0.39129549264907837,0.9200382828712463
1789550150558674769,1789550150563109386,-0.038311198353767395,-0.04256799817085266,0.015962999314069748,-0.04429272934794426,0.7577648162841797,10.57040023803711,0.0030079588759690523,-0.019993947818875313,0.39129549264907837,0.9200382828712463
1789550150563872480,1789550150569979415,-0.038311198353767395,-0.04256799817085266,0.015962999314069748,-0.04429272934794426,0.7577648162841797,10.57040023803711,0.0030079588759690523,-0.019993947818875313,0.39129549264907837,0.9200382828712463
1789550150569327308,1789550150580989467,-0.014898800291121006,-0.031925998628139496,-0.009577799588441849,0.5057750940322876,-1.157596468925476,11.782464981079102,0.0016709465999156237,-0.022082893177866936,0.39136186242103577,0.9199656248092651
1789550150583459189,1789550150590136741,-0.014898800291121006,-0.031925998628139496,-0.009577799588441849,0.5057750940322876,-1.157596468925476,11.782464981079102,0.0016709465999156237,-0.022082893177866936,0.39136186242103577,0.9199656248092651
1789550150588605221,1789550150601180067,0.05214580148458481,0.011706200428307056,-0.01809139922261238,0.40462008118629456,0.2298433631658554,9.028534889221191,0.0014532251516357064,-0.020995041355490685,0.39115992188453674,0.920077383518219
1789550150602410327,1789550150604209908,0.05214580148458481,0.011706200428307056,-0.01809139922261238,0.40462008118629456,0.2298433631658554,9.028534889221191,0.0014532251516357064,-0.020995041355490685,0.39115992188453674,0.920077383518219
1789550150606827372,1789550150609382973,0.05214580148458481,0.011706200428307056,-0.01809139922261238,0.40462008118629456,0.2298433631658554,9.028534889221191,0.0014532251516357064,-0.020995041355490685,0.39115992188453674,0.920077383518219
