t_ns,t_bag_ns,wx,wy,wz,ax,ay,az,qx,qy,qz,qw
1784885728584167430,1784885728588142970,0.011706200428307056,-0.025540800765156746,-0.4693121910095215,0.21188685297966003,0.10295066982507706,9.725247383117676,0.006807419471442699,-0.003918006084859371,0.9979385137557983,0.06362656503915787
1784885728634156515,1784885728643017674,0.01383460033684969,0.007449400145560503,-0.477825790643692,0.25438392162323,-0.10773907601833344,10.053851127624512,0.009631232358515263,-0.0053427149541676044,0.9968520998954773,0.07846049964427948
1784885728684192970,1784885728686215234,-0.020219799131155014,0.009577799588441849,-0.48740360140800476,0.1825578808784485,-0.17717091739177704,9.910798072814941,0.00859643705189228,-0.003532806411385536,0.9960323572158813,0.08845560252666473
1784885728734277332,1784885728746101815,0.008513599634170532,-0.041503798216581345,-0.47995421290397644,0.03950432687997818,-0.243011474609375,9.889848709106445,0.006049914751201868,-0.006213943008333445,0.9946275353431702,0.10311300307512283
1784885728784414145,1784885728787148275,0.012770400382578373,-0.019155599176883698,-0.48633939027786255,0.07422025501728058,-0.030526071786880493,9.553462982177734,0.007622045464813709,-0.004632001742720604,0.9935595393180847,0.11292163282632828
1784885728834390196,1784885728838273888,0.012770400382578373,0.005320999771356583,-0.4831467866897583,0.12868833541870117,-0.05686229094862938,9.605537414550781,0.007927744649350643,-0.006942030508071184,0.9923584461212158,0.12290196120738983
1784885728884438628,1784885728890756638,-0.04043959826231003,0.010641999542713165,-0.47569739818573,0.15981295704841614,-0.0999579206109047,10.002974510192871,0.00640333304181695,-0.006112656556069851,0.9904343485832214,0.13766895234584808
1784885728934511329,1784885728936517870,0.009577799588441849,-0.03618279844522476,-0.477825790643692,0.22744916379451752,-0.11552023142576218,9.72165584564209,0.0043047452345490456,-0.007042486686259508,0.9890340566635132,0.14742723107337952
1784885728984689764,1784885728993542561,0.01809139922261238,-0.004256799817085266,-0.4959172010421753,0.0867898091673851,-0.08978256583213806,9.821613311767578,0.003742662724107504,-0.00519813084974885,0.9867342710494995,0.1621902585029602
1784885729034603479,1784885729037572091,0.0,0.019155599176883698,-0.4842109978199005,-0.019153613597154617,-0.02992752008140087,10.0951509475708,0.004870836157351732,-0.0035126949660480022,0.9850586652755737,0.172089084982872
1784885729084644598,1784885729096490348,-0.0063852001912891865,-0.023412400856614113,-0.477825790643692,-0.3423708379268646,-0.13287819921970367,9.838373184204102,0.0030029856134206057,-0.004925271030515432,0.982395350933075,0.1867017149925232
1784885729134790964,1784885729137686421,0.012770400382578373,-0.025540800765156746,-0.4767616093158722,0.28550854325294495,-0.17417816817760468,9.771934509277344,0.0047906748950481415,-0.005824649706482887,0.980499804019928,0.19635318219661713
1784885729184878542,1784885729189078133,0.014898800291121006,0.0,-0.48740360140800476,0.11971008032560349,-0.181959331035614,9.773131370544434,0.004170867148786783,-0.006926549598574638,0.97847980260849,0.2061631679534912
1784885729234850140,1784885729241815246,-0.028733400627970695,0.0,-0.4895319938659668,-0.015562310814857483,0.012569558806717396,9.891644477844238,0.0031870263628661633,-0.0043534222058951855,0.975256621837616,0.2209903597831726
1784885729284921978,1784885729286897561,0.0,-0.03086180053651333,-0.47995421290397644,-0.07362169772386551,-0.07781155407428741,10.049062728881836,0.0017950051696971059,-0.0057570659555494785,0.9730024933815002,0.23069709539413452
1784885729334922812,1784885729345187713,0.01383460033684969,-0.0063852001912891865,-0.4831467866897583,0.15023615956306458,-0.15801730751991272,9.933542251586914,0.004532874561846256,-0.006765927188098431,0.9694547057151794,0.24511756002902985
1784885729385048358,1784885729388948449,0.011706200428307056,0.010641999542713165,-0.4895319938659668,0.17178396880626678,-0.11252747476100922,9.735422134399414,0.0056908936239778996,-0.004565236624330282,0.9669429659843445,0.2548712491989136
1784885729435052621,1784885729448209216,-0.01809139922261238,-0.019155599176883698,-0.48740360140800476,0.03172317147254944,-0.22924481332302094,9.982025146484375,0.0018438112456351519,-0.004376528784632683,0.9630063772201538,0.26942092180252075
1784885729485142832,1784885729489144499,0.011706200428307056,-0.026605000719428062,-0.47889000177383423,-0.032920271158218384,0.047884032130241394,9.643844604492188,0.002715145470574498,-0.005488021764904261,0.9602988362312317,0.27889055013656616
1784885729535167563,1784885729537128129,0.009577799588441849,0.0,-0.4895319938659668,0.19153612852096558,-0.028131868690252304,9.977835655212402,0.006411542184650898,-0.0066007887944579124,0.9574233889579773,0.28852567076683044
1784885729585242145,1784885729592841271,-0.019155599176883698,0.008513599634170532,-0.490596204996109,0.03232172131538391,0.07362169772386551,9.871891975402832,0.004317157436162233,-0.004491839092224836,0.9529396891593933,0.30308184027671814
1784885729635258625,1784885729638329499,-0.019155599176883698,-0.01383460033684969,-0.4895319938659668,0.0628477931022644,-0.12509703636169434,10.007164001464844,0.0010776302078738809,-0.005761818960309029,0.9498481750488281,0.3126426637172699
1784885729685380353,1784885729695467742,0.008513599634170532,-0.008513599634170532,-0.488467812538147,0.20111294090747833,-0.009576806798577309,9.70010757446289,0.0030435952357947826,-0.006435076706111431,0.9450569748878479,0.3268149197101593
1784885729735465632,1784885729739498222,0.008513599634170532,0.0063852001912891865,-0.4384503960609436,-0.030526071786880493,0.104147769510746,9.999382972717285,0.0031291344203054905,-0.006167525425553322,0.9417979717254639,0.33609554171562195
